idx,actual,predicted,prob_X1,prob_diff,misclassified,error_type,validation_type,numCrash,log_exp,DOWNTOWN_Y,Presence.of.stop.sign,Presence.of.curve.sign,Presence.of.vehicle.sign,Roadway.segment.count,TradeLandUse,ServiceLandUse,RecreationalLandUse,UnderdevelopedLandUse,Total.sidewalk.length..ft.,TransportationLandUse,crsh_oddyr,crsh_eveny,crash
13187,X1,X0,0.30928531289100647,0.6907146871089935,TRUE,False Negative,spatial,0,1.483214924040864,0,1,1,0,3,0.001909142,0.00151147,0.067669735,0.008403768,1.225401,0.001506867,NA,NA,NA
13763,X0,X1,0.6907053589820862,0.6907053589820862,TRUE,False Positive,spatial,0,1.338328226078336,0,0,0,0,3,0,0.02053389,0,0.3223074,0.649414,0.009496801000000001,NA,NA,NA
7871,X0,X1,0.6905530691146851,0.6905530691146851,TRUE,False Positive,spatial,0,1.176224519600916,0,0,0,0,3,0.05790296,0.04653196,0.006627032,0.09105518,0.6752241,0,NA,NA,NA
12921,X1,X0,0.309464693069458,0.690535306930542,TRUE,False Negative,spatial,0,0.8876856852011148,0,1,0,0,4,0.07660626,0.03959043,0,0.05607607,0.6273382,0.001484554,NA,NA,NA
6421,X0,X1,0.6905151009559631,0.6905151009559631,TRUE,False Positive,spatial,0,0.6346215347113596,0,1,0,0,3,0,0,0.07307388,0.4617883,0.3797028,0.01028237,NA,NA,NA
9673,X0,X1,0.6902438998222351,0.6902438998222351,TRUE,False Positive,spatial,1,1.951839978793761,0,1,1,1,3,0.003548817,0.059338005,0.004027766,0.053813858,0.9884453,0.04543044,NA,NA,NA
13091,X0,X1,0.6902225017547607,0.6902225017547607,TRUE,False Positive,spatial,1,2.236302471561692,0,1,0,0,4,0.008041988,0.02517849,0.02381078,0.09096463,1.115314,0.00111039,NA,NA,NA
6199,X0,X1,0.6901422142982483,0.6901422142982483,TRUE,False Positive,spatial,2,3.821633542737538,0,0,0,0,3,0.079121585,0.38347171,0.008976287,0.063734211,0.8972,0.003996962,NA,NA,NA
6694,X0,X1,0.6901260614395142,0.6901260614395142,TRUE,False Positive,spatial,6,1.888646351599945,0,0,0,0,4,0.05015091,0.05361702,0.02217722,0.09132669,1.007235,7.37772e-4,NA,NA,NA
3353,X0,X1,0.6900723576545715,0.6900723576545715,TRUE,False Positive,spatial,0,1.69637672585586,0,1,0,0,4,0.065420105,0.037017984,0,0.154950788,1.185978853,0.001218009,0,0,0
10233,X0,X1,0.6900515556335449,0.6900515556335449,TRUE,False Positive,spatial,0,1.723936273224171,0,1,0,0,4,0.02894563,0.1343783,0.02171001,0.09034383,1.18906,0.004069668,NA,NA,NA
5311,X0,X1,0.6900249123573303,0.6900249123573303,TRUE,False Positive,spatial,0,1.926650142887895,0,0,0,0,4,0.1075909,0.2253912,0.06439757,0.0685609,0.4483668,0.001554065,NA,NA,NA
7358,X1,X0,0.31001797318458557,0.6899820268154144,TRUE,False Negative,spatial,2,1.702883209442658,0,1,0,0,4,0.01654906,0.01703407,0.0151024,0.04169683,0.5865198,0,NA,NA,NA
1527,X0,X1,0.68994903564453125,0.68994903564453125,TRUE,False Positive,spatial,0,1.75477486251327,0,0,0,0,3,0.026978482,0.156340517,0,0.147474967,0.2263535148,0,0,0,0
2968,X0,X1,0.68994903564453125,0.68994903564453125,TRUE,False Positive,spatial,0,1.753632714810849,0,0,0,0,3,0.026978482,0.156340517,0,0.147474967,0.2275705579,0,NA,NA,NA
7284,X0,X1,0.6899413466453552,0.6899413466453552,TRUE,False Positive,spatial,0,0.8435081155105514,0,0,0,0,4,7.10645e-4,0.008224203,0.1130206,0.04227492,1.188958,0,NA,NA,NA
6526,X0,X1,0.6899139881134033,0.6899139881134033,TRUE,False Positive,spatial,0,1.069750468943588,0,0,0,0,4,0.1004149,0.03604048,0,0.09796951,0.4446771,7.866819999999999e-4,NA,NA,NA
2423,X0,X1,0.6898113489151001,0.6898113489151001,TRUE,False Positive,spatial,0,1.533827674777937,0,1,0,0,3,0.059879617,0.026547577,0.02147384,0.175578995,0.5021450282,0,NA,NA,NA
11206,X0,X1,0.6898113489151001,0.6898113489151001,TRUE,False Positive,spatial,0,1.551104875667553,0,1,0,0,3,0.059879617,0.026547577,0.02147384,0.175578995,0.6042501,0,NA,NA,NA
2321,X0,X1,0.6898044943809509,0.6898044943809509,TRUE,False Positive,spatial,0,2.169639776460731,0,0,0,0,3,0.058840281,0.194738143,7.20283e-4,0.161483259,1.019565014,0,NA,NA,NA
12000,X0,X1,0.6897743344306946,0.6897743344306946,TRUE,False Positive,spatial,0,0.7750438536491568,0,0,0,0,4,0.02669409,0.05662617,0.1668463,0.09973139,0.5921041,0,NA,NA,NA
12550,X0,X1,0.6897723078727722,0.6897723078727722,TRUE,False Positive,spatial,0,1.033909200427005,0,1,0,0,4,0.03067356,0.02851412,0.006278087,0.09653271,1.183155,0.007739791,NA,NA,NA
7385,X0,X1,0.6897140145301819,0.6897140145301819,TRUE,False Positive,spatial,0,1.307125644615418,0,0,0,0,3,0.018332468,0.061896551,0.12521082,0.390342186,0,0,NA,NA,NA
6258,X1,X0,0.3103199601173401,0.6896800398826599,TRUE,False Negative,spatial,1,0.8549940317062326,0,0,0,0,4,0.02808268,0.01738492,0.001878767,0.03894255,0.5946351,0,NA,NA,NA
6279,X0,X1,0.6896697282791138,0.6896697282791138,TRUE,False Positive,spatial,2,2.374495160083196,0,0,0,0,4,0.001124388,0.002000231,0.071794363,0.160234199,1.18887,0,NA,NA,NA
12284,X0,X1,0.6896213293075562,0.6896213293075562,TRUE,False Positive,spatial,0,0.7000102092948058,0,0,0,0,4,0,0,0.1193453,0.0842726,1.188992,0,NA,NA,NA
12087,X0,X1,0.6895959377288818,0.6895959377288818,TRUE,False Positive,spatial,1,2.316866961113818,0,1,0,1,4,0,0.02829588,0,0.1125414,0.5692507,6.30448e-4,NA,NA,NA
2793,X1,X0,0.3104131817817688,0.6895868182182312,TRUE,False Negative,spatial,4,2.517373298978252,0,1,0,0,3,0.027124787,0.009822244,0,0.003771693,1.313276115,0,NA,NA,NA
3669,X1,X0,0.31042060256004333,0.6895793974399567,TRUE,False Negative,spatial,1,0.9142008722112596,0,0,0,0,4,0.031427819,0.007969233999999999,0.017715884,0.017461824,0.8296229634,0,NA,NA,NA
11946,X0,X1,0.6895394921302795,0.6895394921302795,TRUE,False Positive,spatial,1,2.647588001386437,0,1,0,0,4,0.02520356,0.2312234,0.04423864,0.06486729,1.117775,0,NA,NA,NA
1391,X0,X1,0.6894755959510803,0.6894755959510803,TRUE,False Positive,spatial,0,0.7447417190578138,0,1,0,0,3,0.053951536,0.103916152,0,0.178401402,0.5660920354,0,NA,NA,NA
10705,X0,X1,0.6894490718841553,0.6894490718841553,TRUE,False Positive,spatial,0,2.559716379160302,0,1,0,0,4,0.06535616,0.1970341,0.002219021,0.1320175,1.178814,0,NA,NA,NA
10154,X0,X1,0.6894342303276062,0.6894342303276062,TRUE,False Positive,spatial,0,2.471809286201445,0,1,0,1,3,0,0.003548019,0.098265178,0.206537127,0.7572763,0.02238485,NA,NA,NA
1914,X1,X0,0.31058651208877563,0.6894134879112244,TRUE,False Negative,spatial,0,0.4442027862768098,0,0,0,0,3,0.005310072,0.088668621,0,0.006172345,0.9011285545,0,NA,NA,NA
10709,X0,X1,0.6894022226333618,0.6894022226333618,TRUE,False Positive,spatial,4,3.258692969342786,0,0,0,0,4,0.152031,0.1574263,0.04210778,0.05071251,1.170479,0.05290044,NA,NA,NA
11186,X0,X1,0.6893545985221863,0.6893545985221863,TRUE,False Positive,spatial,0,1.661869197948819,0,1,0,0,3,0.014488844,0,0.123911022,0.075820763,0.8938216,0,NA,NA,NA
8500,X1,X0,0.31065672636032104,0.689343273639679,TRUE,False Negative,spatial,0,0.951062988942155,0,0,0,0,3,0.001909142,1.26214e-4,1.51552e-4,0.07263812,0,0,0,0,0
1037,X1,X0,0.3107050955295563,0.6892949044704437,TRUE,False Negative,spatial,0,1.655067451139061,0,1,0,0,3,0.028650085,0.099407782,0,0.010821748,1.138634626,0,NA,NA,NA
13503,X1,X0,0.3107050955295563,0.6892949044704437,TRUE,False Negative,spatial,0,1.699422600468448,0,1,0,0,3,0.028650085,0.099407782,0,0.010821748,1.138228,0,NA,NA,NA
359,X0,X1,0.6892641186714172,0.6892641186714172,TRUE,False Positive,spatial,0,1.391548642662696,0,1,0,0,5,0.018804068,0.09785467,0.009217573,0.127513645,1.149817932,0,NA,NA,NA
4651,X0,X1,0.6892180442810059,0.6892180442810059,TRUE,False Positive,spatial,1,1.476989709591902,0,1,0,0,4,0,0.013982593,0,0.185588512,0.6936449482,0,NA,NA,NA
9119,X1,X0,0.31082388758659363,0.6891761124134064,TRUE,False Negative,spatial,0,0.8612770496406068,0,0,0,0,4,0.007982544,0.004869737,0,0.004256426,1.188813,0.003328389,NA,NA,NA
5117,X1,X0,0.3108319044113159,0.6891680955886841,TRUE,False Negative,spatial,0,2.149510022764826,0,0,0,0,4,0.1764766,0.03337522,0.02195323,0.07007287,0.8908071,0.06622865,NA,NA,NA
10547,X0,X1,0.6891078352928162,0.6891078352928162,TRUE,False Positive,spatial,0,3.373786587152288,0,1,0,0,4,0.028904322,0.076784544,0.006400529,0.028801293,1.117801,3.63972e-4,NA,NA,NA
2023,X1,X0,0.310953825712204,0.689046174287796,TRUE,False Negative,spatial,0,0.7948316070314282,0,0,0,0,4,0,0,0.006133706,0.034834207,0.4471791278,0,NA,NA,NA
7068,X1,X0,0.3110674321651459,0.6889325678348541,TRUE,False Negative,spatial,0,1.178945039007968,0,1,0,0,4,0.03085655,0.07859163,0,0.01115604,1.186971,0.001252028,NA,NA,NA
4785,X1,X0,0.3111534118652344,0.6888465881347656,TRUE,False Negative,spatial,1,2.84965790847811,0,1,0,1,4,0.006870685,0.031763148,7.4e-5,0.006622397,1.177971299,0,1,0,1
1436,X1,X0,0.3111545443534851,0.6888454556465149,TRUE,False Negative,spatial,0,0.5621727328993825,0,0,0,0,3,0.019807197,0.033900794,0.029131414,0.065597603,0.05674167615,0.139803318,NA,NA,NA
10384,X0,X1,0.6888132095336914,0.6888132095336914,TRUE,False Positive,spatial,0,1.344510157160191,0,1,0,0,4,0.044578164000000003,0.01653567,0.026552137,0.125934886,0.8849209,0,NA,NA,NA
11207,X0,X1,0.6887325644493103,0.6887325644493103,TRUE,False Positive,spatial,0,1.723663749027827,0,1,0,0,4,0.059879617,0.026547577,0.02147384,0.175578995,1.17945,0,NA,NA,NA
2741,X1,X0,0.3112819492816925,0.6887180507183075,TRUE,False Negative,spatial,0,2.696520192211581,0,0,0,1,3,0.012455137,0.022047417,0.025929251,0.003676908,0.8117630107,0,NA,NA,NA
10334,X0,X1,0.6886412501335144,0.6886412501335144,TRUE,False Positive,spatial,0,1.254925101163002,0,0,0,0,4,0.02466868,0.01580081,0.02619355,0.07232828,1.188928,3.85585e-4,NA,NA,NA
6758,X0,X1,0.6886355876922607,0.6886355876922607,TRUE,False Positive,spatial,0,1.448032896182492,0,0,0,0,3,0.02163549,0.03222411999999999,0.001665073,0.1030734,0.2996381,0,NA,NA,NA
876,X1,X0,0.3113795816898346,0.6886204183101654,TRUE,False Negative,spatial,0,0.914196251258234,0,1,0,0,4,0.047775417,0.127160545,0.007353021,0.006448261,1.080192053,0,0,0,0
3089,X0,X1,0.6886031031608582,0.6886031031608582,TRUE,False Positive,spatial,2,2.033210183904802,0,1,0,1,4,0.016703995,0.100641225,0.105516285,0.122125958,0.2841353383,0,NA,NA,NA
729,X0,X1,0.6885949969291687,0.6885949969291687,TRUE,False Positive,spatial,0,1.129468136117928,0,1,1,0,4,0.059025197,0.011396285,0,0.218259558,0.5918639138,0,NA,NA,NA
11283,X1,X0,0.3115491569042206,0.6884508430957794,TRUE,False Negative,spatial,0,1.767160892030966,0,1,0,0,3,0.0286673,0.1364009,0.02022657,0.005079754,0.8862207,0,NA,NA,NA
10361,X0,X1,0.6884154677391052,0.6884154677391052,TRUE,False Positive,spatial,0,1.815679336132485,0,1,0,1,3,0,0,0,0.280943823,0.4224033,0,NA,NA,NA
5912,X0,X1,0.6883786916732788,0.6883786916732788,TRUE,False Positive,spatial,0,1.628920036675882,0,0,0,0,4,0.021760723,0.06500227,0.004143288,0.087918371,1.25019,6.456290000000001e-4,NA,NA,NA
743,X1,X0,0.3117143213748932,0.6882856786251068,TRUE,False Negative,spatial,0,1.758434794172621,0,1,0,1,3,0.001909142,0,0.142868947,0.022874758,0.8884455838,0,NA,NA,NA
10014,X1,X0,0.3117143213748932,0.6882856786251068,TRUE,False Negative,spatial,0,1.747642081237556,0,1,0,1,3,0.001909142,0,0.142868947,0.022874758,0.8867491,0,NA,NA,NA
2648,X0,X1,0.6882172226905823,0.6882172226905823,TRUE,False Positive,spatial,0,2.614194574583554,0,0,0,0,4,0.069095866,0.166842638,0.315422073,0.044039483,1.195218096,0,NA,NA,NA
4190,X0,X1,0.6882029175758362,0.6882029175758362,TRUE,False Positive,spatial,0,2.000848833845946,0,1,1,1,3,0.005843519,0.005552816,0.004143288,0.081620746,0.9785473787,6.456290000000001e-4,NA,NA,NA
2477,X1,X0,0.3118845820426941,0.6881154179573059,TRUE,False Negative,spatial,2,1.746991309271929,0,1,0,0,3,0.030166117,0.042968094,7.37553e-4,0.004555915,0.9371218968,0,NA,NA,NA
5305,X0,X1,0.6880964636802673,0.6880964636802673,TRUE,False Positive,spatial,0,1.289824573840249,0,0,0,0,4,0.026521381,0.028691849,0.019594161,0.082298619,1.017417,0,NA,NA,NA
5103,X1,X0,0.3119104504585266,0.6880895495414734,TRUE,False Negative,spatial,0,1.654035996017207,0,0,0,0,3,0.07418563,0.02161632,0.004741314,0.03881155,0.6482795,0,NA,NA,NA
4923,X1,X0,0.3120451867580414,0.6879548132419586,TRUE,False Negative,spatial,1,1.340851900286702,0,1,0,0,3,0.243127798,0.034572757,0.243059425,0.028099427,0.3780823516,0.001335396,NA,NA,NA
4009,X1,X0,0.31206053495407104,0.687939465045929,TRUE,False Negative,spatial,0,1.335538022462935,0,0,0,0,4,0.187025821,0.04449450200000001,0.017715884,0.04393432,1.239148155,0.029760393,NA,NA,NA
3374,X1,X0,0.3121189773082733,0.6878810226917267,TRUE,False Negative,spatial,0,2.674121872104392,0,1,0,0,3,0.080865742,0.045545119,0.031392122,0.03694487,0.8810307949,0,NA,NA,NA
10364,X0,X1,0.6877877116203308,0.6877877116203308,TRUE,False Positive,spatial,0,1.145409086654242,0,0,0,0,4,0.02592102,0.0335254,0.02084192,0.07749548,0.8917156,0.001747372,NA,NA,NA
6468,X1,X0,0.31223469972610474,0.6877653002738953,TRUE,False Negative,spatial,0,1.131085921609539,0,1,0,0,3,0.036969077,0.03530665,0.029266611,0.007801578,1.08449,0,NA,NA,NA
9415,X0,X1,0.687738835811615,0.687738835811615,TRUE,False Positive,spatial,0,1.314691185652874,0,0,0,0,4,0.006713282,0.03318379,0.004143288,0.08583675,0.8917021,6.456290000000001e-4,NA,NA,NA
13818,X0,X1,0.6877316236495972,0.6877316236495972,TRUE,False Positive,spatial,0,2.326640590959561,0,0,0,0,3,0.001075382,0.002379561,0.001659459,0.149536019,1.025102,0,NA,NA,NA
6931,X0,X1,0.6876569986343384,0.6876569986343384,TRUE,False Positive,spatial,0,0.09514758774096072,0,0,0,0,3,0,0.002330819,0,0.1122363,0.323607,0,NA,NA,NA
10025,X0,X1,0.687630295753479,0.687630295753479,TRUE,False Positive,spatial,1,2.466698810251735,0,1,0,1,4,0.002588067,0.028496127,0.004538856,0.118719902,0.2279351,0,NA,NA,NA
6144,X1,X0,0.3123762905597687,0.6876237094402313,TRUE,False Negative,spatial,0,1.068222918605265,0,1,0,0,3,0,0.06802402,0.09067228,0.01691388,0.5878642,0,NA,NA,NA
4701,X0,X1,0.6876194477081299,0.6876194477081299,TRUE,False Positive,spatial,0,1.572758211369863,0,0,0,0,4,0.002917312,0.015221434,0.007802937,0.091687763,0.5919456182,0,NA,NA,NA
4102,X0,X1,0.6876029968261719,0.6876029968261719,TRUE,False Positive,spatial,0,0.7696281977021786,0,0,0,0,3,0.024378916,0.050628282,0.086048013,0.080295721,0.8319724246,0,NA,NA,NA
10653,X1,X0,0.31240442395210266,0.6875955760478973,TRUE,False Negative,spatial,0,0.483320476426877,0,0,0,0,4,0,0.1141828,0.005561986,0.005137059,0.8895919,0,0,0,0
10426,X0,X1,0.6875631213188171,0.6875631213188171,TRUE,False Positive,spatial,0,2.277639106895608,0,0,0,0,4,0.05163286,0.1889294,0.01444352,0.08220773,1.18885,0,NA,NA,NA
4933,X1,X0,0.31243911385536194,0.6875608861446381,TRUE,False Negative,spatial,0,1.81178265478669,0,1,0,0,3,0.001148237,0.003234316,0.033994446,0.006342535,1.085301437,0,0,0,0
2339,X1,X0,0.3124692440032959,0.6875307559967041,TRUE,False Negative,spatial,0,1.01182827947462,0,0,0,0,3,0.198610865,0.090574054,0,0.116406429,0,0.064906227,0,0,0
13624,X0,X1,0.6875154376029968,0.6875154376029968,TRUE,False Positive,spatial,0,1.084671707221116,0,0,0,0,3,0.01670399,0.002886239,0,0.09041513,0.742324,6.30448e-4,NA,NA,NA
1180,X1,X0,0.31258493661880493,0.6874150633811951,TRUE,False Negative,spatial,0,0.9900989724965444,0,1,0,0,3,0,0.136966412,0.108843791,0.02529636,0.8153666451,0,NA,NA,NA
2597,X1,X0,0.31258493661880493,0.6874150633811951,TRUE,False Negative,spatial,0,1.096301729642641,0,1,0,0,3,0,0.136966412,0.108843791,0.02529636,0.7882359999,0,NA,NA,NA
5813,X0,X1,0.6874051094055176,0.6874051094055176,TRUE,False Positive,spatial,0,1.450869079328801,0,0,0,0,3,0.005928836,0.005708594,0.3366926,0.02728966,0.8916846,0,NA,NA,NA
7121,X0,X1,0.6873927116394043,0.6873927116394043,TRUE,False Positive,spatial,0,1.745901674923458,0,1,0,0,4,0,0.040279,0.2435739,0.03736714,1.189399,0,NA,NA,NA
13523,X1,X0,0.31262141466140747,0.6873785853385925,TRUE,False Negative,spatial,1,3.390811378337193,0,1,0,0,4,0.04235073,0.03908195,0.01878739,0.007205763,1.108338,0,NA,NA,NA
13085,X0,X1,0.6873155832290649,0.6873155832290649,TRUE,False Positive,spatial,0,2.244760444184981,0,0,0,0,4,0.002151317,0.07026054,0.0151959,0.09031639,0.6942255,0,NA,NA,NA
7100,X1,X0,0.31272831559181213,0.6872716844081879,TRUE,False Negative,spatial,0,1.928708209176545,0,0,0,0,3,0.2158896,0.09997517,0.008133101,0.03740964,0.4543055,0,NA,NA,NA
6610,X1,X0,0.3127445876598358,0.6872554123401642,TRUE,False Negative,spatial,6,1.754833080256958,0,0,0,0,4,0.3318873,0.2766872,0,0.07803333,0.3973024,0,NA,NA,NA
2506,X1,X0,0.3127704858779907,0.6872295141220093,TRUE,False Negative,spatial,2,1.779130235539281,0,1,0,0,5,0.003746318,0.01733612,0,0.015798051,1.415175446,0,NA,NA,NA
9300,X1,X0,0.3127704858779907,0.6872295141220093,TRUE,False Negative,spatial,2,1.777602814057963,0,1,0,0,3,0.003746318,0.01733612,0,0.015798051,1.40484,0,NA,NA,NA
641,X1,X0,0.3127933144569397,0.6872066855430603,TRUE,False Negative,spatial,0,1.402961310383606,0,0,0,0,3,0.047770101,0.057997994,0,0.011876084,1.085685003,0.019111355,NA,NA,NA
485,X0,X1,0.6871313452720642,0.6871313452720642,TRUE,False Positive,spatial,0,0.5539890796268764,0,0,0,0,3,0.049561867,0.144906384,0.011517107,0.140489478,0.4959320323,0,NA,NA,NA
5110,X0,X1,0.6871313452720642,0.6871313452720642,TRUE,False Positive,spatial,0,0.5924270469442127,0,0,0,0,3,0.049561867,0.144906384,0.011517107,0.140489478,0.5941609,0,NA,NA,NA
4481,X1,X0,0.31296423077583313,0.6870357692241669,TRUE,False Negative,spatial,1,1.947495472523913,0,1,0,1,4,0.259831482,0.05938981,0.017715884,0.141488489,0.8718518746,0.02391976,NA,NA,NA
3887,X1,X0,0.31297099590301514,0.6870290040969849,TRUE,False Negative,spatial,0,-0.008227715382789404,0,0,0,0,3,0,0,0.001852831,0.061316604,0,0,NA,NA,NA
10482,X1,X0,0.3130273222923279,0.6869726777076721,TRUE,False Negative,spatial,1,2.379175679793763,0,1,0,0,4,0.1060577,0.09352009,0.01124092,0.01719843,1.177846,0,NA,NA,NA
7784,X0,X1,0.6869339346885681,0.6869339346885681,TRUE,False Positive,spatial,0,0.8931052000726584,0,0,0,0,3,0.00121624,0.02825894,0.01827009,0.0859362,0.9284054,0,NA,NA,NA
4078,X0,X1,0.6868921518325806,0.6868921518325806,TRUE,False Positive,spatial,0,3.196474351343668,0,1,0,0,4,0.088340048,0.319833375,0.007396122,0.063971565,1.188818172,0,NA,NA,NA
12675,X0,X1,0.6868885159492493,0.6868885159492493,TRUE,False Positive,spatial,0,0.3440099714597686,0,0,0,0,3,0.02103645,0.1364836,0,0.1388168,0.5954317,0,NA,NA,NA
2481,X1,X0,0.3131261169910431,0.6868738830089569,TRUE,False Negative,spatial,0,0.696430950333225,0,0,0,0,3,8.47467e-4,0.116956209,0,0.004556195,0.8907499516,0,0,0,0
2412,X0,X1,0.6868517398834229,0.6868517398834229,TRUE,False Positive,spatial,0,0.6517930561029726,0,0,0,0,4,2.81988e-4,0,0.015834328,0.1673116,0.7438761931,0,NA,NA,NA
842,X1,X0,0.31315937638282776,0.6868406236171722,TRUE,False Negative,spatial,0,1.481856405146436,0,1,0,0,3,0.014428998,0.04022262300000001,0.001415581,0.010193976,0.5343851065,0,NA,NA,NA
980,X0,X1,0.6868220567703247,0.6868220567703247,TRUE,False Positive,spatial,0,-0.2310830037779218,0,0,0,0,3,0,0.014723712,0,0.208440212,0.5013050974,0,NA,NA,NA
4380,X1,X0,0.31322893500328064,0.6867710649967194,TRUE,False Negative,spatial,2,2.375247843298744,0,0,0,1,3,0.012975525,0.030938161,0.005010697,0.002645905,0.8463626492,0.001109686,NA,NA,NA
7883,X1,X0,0.31322893500328064,0.6867710649967194,TRUE,False Negative,spatial,2,2.371955740687226,0,0,0,1,3,0.012975525,0.030938161,0.005010697,0.002645905,0.8514535,0.001109686,NA,NA,NA
9545,X0,X1,0.6866713166236877,0.6866713166236877,TRUE,False Positive,spatial,0,1.685229401050478,0,1,0,0,3,0.007592326,0.00218065,0.03122316,0.3641262,0.8199922,0,NA,NA,NA
1614,X1,X0,0.313336044549942,0.686663955450058,TRUE,False Negative,spatial,0,4.022229169152698,0,0,0,0,3,0.03597288,0.221097338,0.006210578,0.11915224,0.7919280807,0.052189167,NA,NA,NA
4295,X1,X0,0.313336044549942,0.686663955450058,TRUE,False Negative,spatial,0,3.941107174955571,0,0,0,0,3,0.03597288,0.221097338,0.006210578,0.11915224,0.8551830425,0.05167785699999999,NA,NA,NA
9547,X0,X1,0.6866328716278076,0.6866328716278076,TRUE,False Positive,spatial,4,1.596211994874087,0,1,0,0,3,0.01354596,0.09323066,0.01166,0.1564106,0.3157721,0,NA,NA,NA
7856,X1,X0,0.31343698501586914,0.6865630149841309,TRUE,False Negative,spatial,2,2.27292254123297,0,1,0,0,3,0.02399487,0.04201729000000001,0.005440676,0.001887468,1.075289,0,1,1,2
10045,X0,X1,0.6865299344062805,0.6865299344062805,TRUE,False Positive,spatial,7,2.281492996345489,0,0,0,0,4,0.08604456,0.1154554,0.00381469,0.1033023,1.142866,0,NA,NA,NA
4648,X0,X1,0.6864614486694336,0.6864614486694336,TRUE,False Positive,spatial,0,0.6122838083455384,0,1,0,1,4,0,0,0,0.190980795,0.5893594165,0,NA,NA,NA
10243,X0,X1,0.6864397525787354,0.6864397525787354,TRUE,False Positive,spatial,0,0.7676496361992328,0,0,0,0,3,0.005353769,0.004257855,0,0.2990614,0.3209356,6.456290000000001e-4,NA,NA,NA
10918,X1,X0,0.3135729730129242,0.6864270269870758,TRUE,False Negative,spatial,0,0.301045529035099,0,0,0,0,4,0.1660645,0.2713923,0.007373587,0.04897532,0.2969631,1.45275e-4,0,0,0
3363,X1,X0,0.3136337101459503,0.6863662898540497,TRUE,False Negative,spatial,0,1.404278084546501,0,1,0,0,4,0.014428998,0.017245131,0,0.010765687,0.8819285735,0,NA,NA,NA
8766,X0,X1,0.6863408088684082,0.6863408088684082,TRUE,False Positive,spatial,1,1.999009458317103,0,1,1,0,3,0.08224884,0.03316293,0,0.2014315,0.5430125,0,NA,NA,NA
71,X0,X1,0.6862971782684326,0.6862971782684326,TRUE,False Positive,spatial,0,-0.205706788990132,0,0,0,0,3,0,0,0,0.162620104,0.6095036057,0,0,0,0
4020,X1,X0,0.31370627880096436,0.6862937211990356,TRUE,False Negative,spatial,0,1.292936910451876,0,0,0,1,3,0.009038886,0.015695932,0.019566765,0.016644443,1.067601632,0,NA,NA,NA
7140,X0,X1,0.686278760433197,0.686278760433197,TRUE,False Positive,spatial,0,0.5170566167749713,0,0,0,0,4,0.01831963,0.07521437,0.00859961,0.1869908,1.188866,5.2e-5,NA,NA,NA
7705,X0,X1,0.6862650513648987,0.6862650513648987,TRUE,False Positive,spatial,0,1.324449239891656,0,1,0,0,3,0.005928836,0.007472902,0.1908038,0.09685602,0.8731304,0,NA,NA,NA
530,X1,X0,0.31378647685050964,0.6862135231494904,TRUE,False Negative,spatial,0,0.2836596602415909,0,0,0,0,3,0.027356853,0.020102859,0.16053361,0.047196038,0,0,NA,NA,NA
1167,X0,X1,0.6861233711242676,0.6861233711242676,TRUE,False Positive,spatial,1,1.320207504861908,0,1,0,0,3,0.028396693,0.025601939,0,0.122841005,1.158737665,0,NA,NA,NA
8830,X0,X1,0.6861233711242676,0.6861233711242676,TRUE,False Positive,spatial,1,1.319408859743966,0,1,0,0,3,0.028396693,0.025601939,0,0.122841005,1.1822,0,NA,NA,NA
3806,X0,X1,0.6860940456390381,0.6860940456390381,TRUE,False Positive,spatial,1,2.870937377509946,0,1,0,0,3,0.044610279,0.240884917,0.005231918,0.080063698,0.8816332964,0,NA,NA,NA
4517,X0,X1,0.6859704852104187,0.6859704852104187,TRUE,False Positive,spatial,0,2.196664844038108,0,1,0,0,3,0.019488583,0.151084237,0.086881501,0.073930272,0.6767481511,0.001383668,NA,NA,NA
9051,X1,X0,0.3141292929649353,0.6858707070350647,TRUE,False Negative,spatial,2,2.314338238265937,0,1,0,0,4,0.04444633,0.09956870000000001,0.020831969999999998,0.01114625,1.177764,0,NA,NA,NA
12310,X1,X0,0.3141292929649353,0.6858707070350647,TRUE,False Negative,spatial,0,1.6905169172725,0,1,0,0,4,0.048782227,0.087904901,0.005947958,0.024222142,1.122899,0,0,0,0
12311,X1,X0,0.3141292929649353,0.6858707070350647,TRUE,False Negative,spatial,0,1.572324081954109,0,1,0,0,4,0.048782227,0.087904901,0.005947958,0.024222142,1.12242,0,NA,NA,NA
11534,X0,X1,0.685840904712677,0.685840904712677,TRUE,False Positive,spatial,0,1.130339986423023,0,0,0,0,4,0.02199726,0.06355505,0,0.186159,1.088549,0.001470242,NA,NA,NA
8441,X1,X0,0.3141622245311737,0.6858377754688263,TRUE,False Negative,spatial,5,1.971805763175926,0,1,0,0,4,0.04329876,0.03799808,0.01390239,0.01680643,1.096353,0,NA,NA,NA
1921,X1,X0,0.31418755650520325,0.6858124434947968,TRUE,False Negative,spatial,0,1.990535917096817,0,0,0,0,3,0.042908893,0.059226624,0.002775608,0.023912783,1.102334487,0,NA,NA,NA
5774,X1,X0,0.31418755650520325,0.6858124434947968,TRUE,False Negative,spatial,0,2.002692483127347,0,0,0,0,3,0.042908893,0.059226624,0.002775608,0.023912783,1.101622,0,NA,NA,NA
5831,X0,X1,0.6856589317321777,0.6856589317321777,TRUE,False Positive,spatial,0,1.024923449646368,0,0,0,0,3,0,0.03618572,0,0.36707649999999997,0.7964108,0,NA,NA,NA
