idx,actual,predctd,prob_X1,prb_dff,msclssf,errr_ty,vldtn_t,log_exp,trade,service,recre,product,underdv,downtwn,avg_rd_,crsswl_,crv_sgn,seg_cnt,park_rd,C_DISTR,crsh_dd,crsh_vn,crash,lon_degree,lat_degree,avg_prob_diff
8359,X1,X0,0.357460409402847,0.642539590597153,1,False Negative,spatial,1.7034036559354,0.206657,16.32502,0.01667795,0,0.07419214,1,11.2,1,1,2,1,6,0,0,0,-122.374,47.664,0.6714024245738985
8359,X0,X1,0.700265258550644,0.700265258550644,1,False Positive,temporal,1.7034036559354,0.206657,16.32502,0.01667795,0,0.07419214,1,11.2,1,1,2,1,6,0,0,0,-122.374,47.664,0.6714024245738985
10627,X0,X1,0.75712913274765,0.75712913274765,1,False Positive,spatial,1.32982121908451,0.019043188,5.0295649,0,0,0.196431194,1,7,1,1,1,1,7,1,0,1,-122.347,47.642,0.6713926196098325
10627,X1,X0,0.414343893527985,0.585656106472015,1,False Negative,temporal,1.32982121908451,0.019043188,5.0295649,0,0,0.196431194,1,7,1,1,1,1,7,1,0,1,-122.347,47.642,0.6713926196098325
55,X0,X1,0.834105491638184,0.834105491638184,1,False Positive,spatial,0.960955899359527,0.036090377,8.836811900000002,0.050714257,0,0.133167638,1,13.5,1,1,2,1,1,0,0,0,-122.377,47.543,0.6713807433843615
55,X0,X1,0.508655995130539,0.508655995130539,1,False Positive,temporal,0.960955899359527,0.036090377,8.836811900000002,0.050714257,0,0.133167638,1,13.5,1,1,2,1,1,0,0,0,-122.377,47.543,0.6713807433843615
5001,X1,X0,0.385548442602158,0.614451557397842,1,False Negative,spatial,3.1900790376677,0.03239916,4.579648,0.006077342,0,0.010483,1,21.5,2,1,2,1,4,0,0,0,-122.309,47.666,0.6711117029190059
8535,X1,X0,0.385548442602158,0.614451557397842,1,False Negative,spatial,3.19624914945369,0.03239916,4.579648,0.006077342,0,0.010483,1,21.5,2,1,2,1,4,0,0,0,-122.309,47.666,0.6711117029190059
5001,X0,X1,0.72777184844017,0.72777184844017,1,False Positive,temporal,3.1900790376677,0.03239916,4.579648,0.006077342,0,0.010483,1,21.5,2,1,2,1,4,0,0,0,-122.309,47.666,0.6711117029190059
8535,X0,X1,0.72777184844017,0.72777184844017,1,False Positive,temporal,3.19624914945369,0.03239916,4.579648,0.006077342,0,0.010483,1,21.5,2,1,2,1,4,0,0,0,-122.309,47.666,0.6711117029190059
3449,X1,X0,0.456024348735809,0.543975651264191,1,False Negative,spatial,2.26299179948912,0.027993509,1.899642,9.24825e-4,0,0.010764973,1,7.5,1,1,1,1,6,1,0,1,-122.349,47.66,0.6709639430046085
3449,X1,X0,0.202047765254974,0.797952234745026,1,False Negative,temporal,2.26299179948912,0.027993509,1.899642,9.24825e-4,0,0.010764973,1,7.5,1,1,1,1,6,1,0,1,-122.349,47.66,0.6709639430046085
2125,X0,X1,0.762392640113831,0.762392640113831,1,False Positive,spatial,2.82786301485414,0.06378825,2.1888195,0.074146702,0,0.195373508,1,16.1,1,1,1,1,2,0,0,0,-122.263,47.52,0.6709161400794985
2125,X0,X1,0.579439640045166,0.579439640045166,1,False Positive,temporal,2.82786301485414,0.06378825,2.1888195,0.074146702,0,0.195373508,1,16.1,1,1,1,1,2,0,0,0,-122.263,47.52,0.6709161400794985
5660,X1,X0,0.170333743095398,0.829666256904602,1,False Negative,spatial,1.99315315045369,0.02361168,4.212008,0.001415581,0,0.007834795,1,13.2,1,1,2,1,4,0,0,0,-122.291,47.693,0.6707396805286405
5660,X0,X1,0.511813104152679,0.511813104152679,1,False Positive,temporal,1.99315315045369,0.02361168,4.212008,0.001415581,0,0.007834795,1,13.2,1,1,2,1,4,0,0,0,-122.291,47.693,0.6707396805286405
8553,X1,X0,0.226164847612381,0.773835152387619,1,False Negative,spatial,1.36690228766426,0.1096923,4.435807,0.00212785,0,0.0140117,1,11,2,1,2,1,6,0,0,0,-122.361,47.689,0.6701239794492719
8553,X0,X1,0.566412806510925,0.566412806510925,1,False Positive,temporal,1.36690228766426,0.1096923,4.435807,0.00212785,0,0.0140117,1,11,2,1,2,1,6,0,0,0,-122.361,47.689,0.6701239794492719
6788,X0,X1,0.838878095149994,0.838878095149994,1,False Positive,spatial,1.5853052371785,0.09444563,13.94309,0.01190449,0,0.2746601,1,2,1,1,2,1,1,0,0,0,-122.323,47.533,0.669954553246498
6788,X0,X1,0.501031011343002,0.501031011343002,1,False Positive,temporal,1.5853052371785,0.09444563,13.94309,0.01190449,0,0.2746601,1,2,1,1,2,1,1,0,0,0,-122.323,47.533,0.669954553246498
13914,X0,X1,0.814463019371033,0.814463019371033,1,False Positive,spatial,2.14531359053537,0.08152799,20.70961,1.85217e-4,0,0.1513936,1,6.6,1,1,1,1,7,0,0,0,-122.331,47.627,0.66994147002697
13914,X0,X1,0.525419920682907,0.525419920682907,1,False Positive,temporal,2.14531359053537,0.08152799,20.70961,1.85217e-4,0,0.1513936,1,6.6,1,1,1,1,7,0,0,0,-122.331,47.627,0.66994147002697
1542,X0,X1,0.723131358623505,0.723131358623505,1,False Positive,spatial,1.40161517562791,0.004691366,17.247406,0.209916454,0,0.037265353,1,12.7,2,1,2,1,2,0,0,0,-122.265,47.527,0.6699209958314896
1542,X0,X1,0.616710633039474,0.616710633039474,1,False Positive,temporal,1.40161517562791,0.004691366,17.247406,0.209916454,0,0.037265353,1,12.7,2,1,2,1,2,0,0,0,-122.265,47.527,0.6699209958314896
13891,X1,X0,0.214040860533714,0.785959139466286,1,False Negative,spatial,1.99254110756089,0.1679132,7.68319,0.04952166,0,0.02950588,1,13.2,1,1,1,1,5,0,0,0,-122.342,47.701,0.669882707297802
13891,X0,X1,0.553806275129318,0.553806275129318,1,False Positive,temporal,1.99254110756089,0.1679132,7.68319,0.04952166,0,0.02950588,1,13.2,1,1,1,1,5,0,0,0,-122.342,47.701,0.669882707297802
6706,X1,X0,0.407815009355545,0.592184990644455,1,False Negative,spatial,3.20926717958806,0.03966579,3.455651,0.04108225,0,0.006556486,1,10,1,1,2,1,4,0,0,0,-122.315,47.669,0.66919569671154
6706,X0,X1,0.746206402778625,0.746206402778625,1,False Positive,temporal,3.20926717958806,0.03966579,3.455651,0.04108225,0,0.006556486,1,10,1,1,2,1,4,0,0,0,-122.315,47.669,0.66919569671154
9695,X0,X1,0.563718914985657,0.563718914985657,1,False Positive,spatial,2.90585871543401,0.03066157,11.72064,0.03416242,0,0.04663045,1,13.3,1,1,2,1,3,0,0,0,-122.3,47.602,0.6690923273563385
9695,X0,X1,0.77446573972702,0.77446573972702,1,False Positive,temporal,2.90585871543401,0.03066157,11.72064,0.03416242,0,0.04663045,1,13.3,1,1,2,1,3,0,0,0,-122.3,47.602,0.6690923273563385
11446,X0,X1,0.544262886047363,0.544262886047363,1,False Positive,spatial,3.31420483744437,0.05137098,7.927257,0.002659797,0,0.03548259,1,14.9,1,1,2,1,7,0,0,0,-122.359,47.626,0.668718636035919
11446,X0,X1,0.793174386024475,0.793174386024475,1,False Positive,temporal,3.31420483744437,0.05137098,7.927257,0.002659797,0,0.03548259,1,14.9,1,1,2,1,7,0,0,0,-122.359,47.626,0.668718636035919
13140,X1,X0,0.473950535058975,0.526049464941025,1,False Negative,spatial,1.95745149836708,0.101287804,15.6426906,0.008494583,0,0.058753354,1,17.8,1,1,1,1,6,0,0,0,-122.347,47.651,0.6685184091329575
13140,X0,X1,0.81098735332489,0.81098735332489,1,False Positive,temporal,1.95745149836708,0.101287804,15.6426906,0.008494583,0,0.058753354,1,17.8,1,1,1,1,6,0,0,0,-122.347,47.651,0.6685184091329575
8569,X0,X1,0.558840930461884,0.558840930461884,1,False Positive,spatial,3.22041059750522,0.03694583,11.49839,0.003799797,0,0.02509174,1,11.9,2,1,2,1,3,0,0,0,-122.311,47.619,0.66820352524519
8569,X0,X1,0.777566120028496,0.777566120028496,1,False Positive,temporal,3.22041059750522,0.03694583,11.49839,0.003799797,0,0.02509174,1,11.9,2,1,2,1,3,0,0,0,-122.311,47.619,0.66820352524519
13091,X0,X1,0.690222501754761,0.690222501754761,1,False Positive,spatial,2.23630247156169,0.008041988,2.517849,0.02381078,0,0.09096463,1,13.4,1,1,2,1,2,1,0,1,-122.315,47.585,0.667961746454239
13091,X1,X0,0.354299008846283,0.645700991153717,1,False Negative,temporal,2.23630247156169,0.008041988,2.517849,0.02381078,0,0.09096463,1,13.4,1,1,2,1,2,1,0,1,-122.315,47.585,0.667961746454239
7099,X1,X0,0.429054975509644,0.570945024490356,1,False Negative,spatial,1.67432349329921,0.01765328,2.093067,0.1191406,0,0.009959547,1,5,1,1,1,1,6,1,1,2,-122.347,47.663,0.6678159832954405
13544,X1,X0,0.429054975509644,0.570945024490356,1,False Negative,spatial,1.67462480941211,0.01765328,2.093067,0.1191406,0,0.009959547,1,5,1,1,1,1,6,1,1,2,-122.347,47.663,0.6678159832954405
7099,X1,X0,0.235313057899475,0.764686942100525,1,False Negative,temporal,1.67432349329921,0.01765328,2.093067,0.1191406,0,0.009959547,1,5,1,1,1,1,6,1,1,2,-122.347,47.663,0.6678159832954405
13544,X1,X0,0.235313057899475,0.764686942100525,1,False Negative,temporal,1.67462480941211,0.01765328,2.093067,0.1191406,0,0.009959547,1,5,1,1,1,1,6,1,1,2,-122.347,47.663,0.6678159832954405
3034,X1,X0,0.200784653425217,0.799215346574783,1,False Negative,spatial,2.73788865947418,0,0,0.440361784,0,0.113799372,1,18.4,2,1,1,1,6,2,0,2,-122.34,47.67,0.6677650958299635
3034,X1,X0,0.463685154914856,0.536314845085144,1,False Negative,temporal,2.73788865947418,0,0,0.440361784,0,0.113799372,1,18.4,2,1,1,1,6,2,0,2,-122.34,47.67,0.6677650958299635
3847,X1,X0,0.457898736000061,0.542101263999939,1,False Negative,spatial,2.59597050164438,0.158879455,19.181097,0.014261854,0,0.044165421,1,16.6,1,1,1,1,6,0,0,0,-122.383,47.669,0.667731523513794
3847,X0,X1,0.793361783027649,0.793361783027649,1,False Positive,temporal,2.59597050164438,0.158879455,19.181097,0.014261854,0,0.044165421,1,16.6,1,1,1,1,6,0,0,0,-122.383,47.669,0.667731523513794
13538,X1,X0,0.344193458557129,0.655806541442871,1,False Negative,spatial,2.67378649270039,0.0381307,6.461897,0.1533073,0,0.0076576,1,23.8,2,1,2,1,4,0,0,0,-122.341,47.664,0.667681932449341
13538,X0,X1,0.679557323455811,0.679557323455811,1,False Positive,temporal,2.67378649270039,0.0381307,6.461897,0.1533073,0,0.0076576,1,23.8,2,1,2,1,4,0,0,0,-122.341,47.664,0.667681932449341
4916,X1,X0,0.364239454269409,0.635760545730591,1,False Negative,spatial,1.44092671856475,0.202410567,6.0862431,0,0,0.035607221,1,4.3,1,1,2,1,5,0,3,3,-122.345,47.732,0.6676504015922545
4916,X0,X1,0.699540257453918,0.699540257453918,1,False Positive,temporal,1.44092671856475,0.202410567,6.0862431,0,0,0.035607221,1,4.3,1,1,2,1,5,0,3,3,-122.345,47.732,0.6676504015922545
13965,X0,X1,0.64748615026474,0.64748615026474,1,False Positive,spatial,2.74061548288136,0.06679654,7.759878,0.009131088,0,0.03285929,1,10.4,1,1,2,1,3,0,0,0,-122.318,47.62,0.667597085237503
13965,X0,X1,0.687708020210266,0.687708020210266,1,False Positive,temporal,2.74061548288136,0.06679654,7.759878,0.009131088,0,0.03285929,1,10.4,1,1,2,1,3,0,0,0,-122.318,47.62,0.667597085237503
4010,X1,X0,0.229853287339211,0.770146712660789,1,False Negative,spatial,1.32932356096482,0.249687392,8.4394586,0.017715884,0,0.094671595,1,22.4,2,1,2,1,6,0,0,0,-122.366,47.66,0.667576782405376
4010,X0,X1,0.565006852149963,0.565006852149963,1,False Positive,temporal,1.32932356096482,0.249687392,8.4394586,0.017715884,0,0.094671595,1,22.4,2,1,2,1,6,0,0,0,-122.366,47.66,0.667576782405376
7208,X1,X0,0.272400707006454,0.727599292993546,1,False Negative,spatial,1.68914215527186,0.08027459,7.155595,0.005947958,0,0.02527888,1,12.7,1,1,2,1,4,0,0,0,-122.344,47.653,0.6675669699907305
7208,X0,X1,0.607534646987915,0.607534646987915,1,False Positive,temporal,1.68914215527186,0.08027459,7.155595,0.005947958,0,0.02527888,1,12.7,1,1,2,1,4,0,0,0,-122.344,47.653,0.6675669699907305
9547,X0,X1,0.686632871627808,0.686632871627808,1,False Positive,spatial,1.59621199487409,0.01354596,9.323066,0.01166,0,0.1564106,1,17.6,1,1,1,1,2,1,3,4,-122.292,47.559,0.667512893676758
9547,X1,X0,0.351607084274292,0.648392915725708,1,False Negative,temporal,1.59621199487409,0.01354596,9.323066,0.01166,0,0.1564106,1,17.6,1,1,1,1,2,1,3,4,-122.292,47.559,0.667512893676758
5735,X1,X0,0.22332264482975,0.77667735517025,1,False Negative,spatial,2.17628051886511,0.1141399,6.284928,0.01082035,0,0.02709391,1,15,2,1,1,1,5,0,0,0,-122.316,47.711,0.66726940125227
5735,X0,X1,0.55786144733429,0.55786144733429,1,False Positive,temporal,2.17628051886511,0.1141399,6.284928,0.01082035,0,0.02709391,1,15,2,1,1,1,5,0,0,0,-122.316,47.711,0.66726940125227
7181,X0,X1,0.797528803348541,0.797528803348541,1,False Positive,spatial,2.5433205243622,0.05521008,6.567761,0.05064233,0.01133142,0.2566987,1,3.9,1,1,2,1,2,0,0,0,-122.285,47.541,0.6672416776418686
7181,X0,X1,0.536954551935196,0.536954551935196,1,False Positive,temporal,2.5433205243622,0.05521008,6.567761,0.05064233,0.01133142,0.2566987,1,3.9,1,1,2,1,2,0,0,0,-122.285,47.541,0.6672416776418686
1559,X0,X1,0.663476586341858,0.663476586341858,1,False Positive,spatial,2.65982107338578,0.010421866,0.1775122,0,0,0.098736093,1,16.3,1,1,1,1,2,0,0,0,-122.304,47.556,0.6672252267599106
1559,X0,X1,0.670973867177963,0.670973867177963,1,False Positive,temporal,2.65982107338578,0.010421866,0.1775122,0,0,0.098736093,1,16.3,1,1,1,1,2,0,0,0,-122.304,47.556,0.6672252267599106
6897,X1,X0,0.25517264008522,0.74482735991478,1,False Negative,spatial,2.00849537797572,0.06160703,7.613896,0.04116111,0,0.003542505,1,10,1,1,2,1,4,0,0,0,-122.335,47.659,0.667068675160408
6897,X0,X1,0.589309990406036,0.589309990406036,1,False Positive,temporal,2.00849537797572,0.06160703,7.613896,0.04116111,0,0.003542505,1,10,1,1,2,1,4,0,0,0,-122.335,47.659,0.667068675160408
3407,X0,X1,0.745959520339966,0.745959520339966,1,False Positive,spatial,1.96530740380542,0.07815919,5.6948934,0.050487772,0,0.094471949,1,21.5,1,1,1,1,2,0,1,1,-122.305,47.587,0.66706183552742
3407,X0,X1,0.588164150714874,0.588164150714874,1,False Positive,temporal,1.96530740380542,0.07815919,5.6948934,0.050487772,0,0.094471949,1,21.5,1,1,1,1,2,0,1,1,-122.305,47.587,0.66706183552742
4861,X1,X0,0.231899589300156,0.768100410699844,1,False Negative,spatial,2.58233529687273,0.031967449,6.5753247,0.017271114,0,0.025249643,1,14.2,2,1,2,1,6,0,0,0,-122.382,47.672,0.666919872164726
4861,X0,X1,0.565739333629608,0.565739333629608,1,False Positive,temporal,2.58233529687273,0.031967449,6.5753247,0.017271114,0,0.025249643,1,14.2,2,1,2,1,6,0,0,0,-122.382,47.672,0.666919872164726
634,X1,X0,0.431791722774506,0.568208277225494,1,False Negative,spatial,0.884644305187047,0,0.311038,0.494103155,0,0.118521759,1,4.7,1,1,1,1,6,0,0,0,-122.347,47.672,0.6667764857411385
634,X0,X1,0.765344694256783,0.765344694256783,1,False Positive,temporal,0.884644305187047,0,0.311038,0.494103155,0,0.118521759,1,4.7,1,1,1,1,6,0,0,0,-122.347,47.672,0.6667764857411385
10059,X1,X0,0.375093549489975,0.624906450510025,1,False Negative,spatial,2.33063747117458,0.1889503,6.964498,0,0,0.03356805,1,14,1,1,2,1,5,0,2,2,-122.348,47.732,0.666687399148941
10059,X0,X1,0.708468347787857,0.708468347787857,1,False Positive,temporal,2.33063747117458,0.1889503,6.964498,0,0,0.03356805,1,14,1,1,2,1,5,0,2,2,-122.348,47.732,0.666687399148941
4057,X1,X0,0.417607694864273,0.582392305135727,1,False Negative,spatial,1.21994689555844,0,3.1868754,0,0,0.035301973,1,18.9,1,1,1,1,4,1,0,1,-122.27,47.679,0.6664247959852221
4057,X1,X0,0.249542713165283,0.750457286834717,1,False Negative,temporal,1.21994689555844,0,3.1868754,0,0,0.035301973,1,18.9,1,1,1,1,4,1,0,1,-122.27,47.679,0.6664247959852221
6898,X1,X0,0.343400806188583,0.656599193811417,1,False Negative,spatial,2.51263763441925,0.08248128,10.29592,0.04072353,0,0.008703156,1,21.1,2,1,2,1,4,0,0,0,-122.339,47.661,0.666389063000679
6898,X0,X1,0.676178932189941,0.676178932189941,1,False Positive,temporal,2.51263763441925,0.08248128,10.29592,0.04072353,0,0.008703156,1,21.1,2,1,2,1,4,0,0,0,-122.339,47.661,0.666389063000679
1830,X0,X1,0.685113728046417,0.685113728046417,1,False Positive,spatial,2.12855046251955,0.020579033,6.6896019,0.007563204,0,0.230087833,1,21.7,2,1,3,1,7,1,0,1,-122.343,47.638,0.666335970163345
1830,X1,X0,0.352441787719727,0.647558212280273,1,False Negative,temporal,2.12855046251955,0.020579033,6.6896019,0.007563204,0,0.230087833,1,21.7,2,1,3,1,7,1,0,1,-122.343,47.638,0.666335970163345
10050,X0,X1,0.774081647396088,0.774081647396088,1,False Positive,spatial,1.81747773121341,0.09995094,7.644479,0.05118405,0,0.09600963,1,25.9,1,1,3,1,2,0,0,0,-122.304,47.586,0.6661959886550906
10050,X0,X1,0.558310329914093,0.558310329914093,1,False Positive,temporal,1.81747773121341,0.09995094,7.644479,0.05118405,0,0.09600963,1,25.9,1,1,3,1,2,0,0,0,-122.304,47.586,0.6661959886550906
12832,X0,X1,0.798016250133514,0.798016250133514,1,False Positive,spatial,2.04280886576318,0.08240511,5.699571,0,0,0.2570483,1,14.2,1,1,1,1,1,0,0,0,-122.361,47.536,0.666188433766365
12832,X0,X1,0.534360617399216,0.534360617399216,1,False Positive,temporal,2.04280886576318,0.08240511,5.699571,0,0,0.2570483,1,14.2,1,1,1,1,1,0,0,0,-122.361,47.536,0.666188433766365
342,X0,X1,0.773990333080292,0.773990333080292,1,False Positive,spatial,1.58113343938372,0.141150779,6.4566396,0.005073431,0,0.054569935,1,12.4,1,1,1,1,1,0,0,0,-122.321,47.588,0.6660020500421524
342,X0,X1,0.558013767004013,0.558013767004013,1,False Positive,temporal,1.58113343938372,0.141150779,6.4566396,0.005073431,0,0.054569935,1,12.4,1,1,1,1,1,0,0,0,-122.321,47.588,0.6660020500421524
1640,X1,X0,0.351274907588959,0.648725092411041,1,False Negative,spatial,2.10309211977243,0.087019332,7.4306517,0.080880621,0,0.019182139,1,13.3,1,1,1,1,6,0,1,1,-122.377,47.693,0.665875196456909
1640,X0,X1,0.683025300502777,0.683025300502777,1,False Positive,temporal,2.10309211977243,0.087019332,7.4306517,0.080880621,0,0.019182139,1,13.3,1,1,1,1,6,0,1,1,-122.377,47.693,0.665875196456909
10120,X1,X0,0.322628796100616,0.677371203899384,1,False Negative,spatial,2.01693167701153,0.02610159,11.74946,0.01159012,0,0.009433789,1,24,1,1,2,1,6,0,0,0,-122.376,47.68,0.6657602638006215
10120,X0,X1,0.654149323701859,0.654149323701859,1,False Positive,temporal,2.01693167701153,0.02610159,11.74946,0.01159012,0,0.009433789,1,24,1,1,2,1,6,0,0,0,-122.376,47.68,0.6657602638006215
5189,X0,X1,0.741212606430054,0.741212606430054,1,False Positive,spatial,1.96460047992892,0.07815919,5.6948934,0.050487772,0,0.094471949,1,21.5,2,1,3,1,2,0,1,1,-122.305,47.587,0.6657177656888965
5189,X0,X1,0.590222924947739,0.590222924947739,1,False Positive,temporal,1.96460047992892,0.07815919,5.6948934,0.050487772,0,0.094471949,1,21.5,2,1,3,1,2,0,1,1,-122.305,47.587,0.6657177656888965
2562,X0,X1,0.797059714794159,0.797059714794159,1,False Positive,spatial,1.35790264642924,0.175966456,16.1185425,0.062558827,0,0.12891823,1,10.8,1,1,1,1,1,0,0,0,-122.319,47.551,0.665571004152298
2562,X0,X1,0.534082293510437,0.534082293510437,1,False Positive,temporal,1.35790264642924,0.175966456,16.1185425,0.062558827,0,0.12891823,1,10.8,1,1,1,1,1,0,0,0,-122.319,47.551,0.665571004152298
9666,X1,X0,0.237254649400711,0.762745350599289,1,False Negative,spatial,1.98641339093985,0.1362207,12.32637,0.04094454,0,0.03250556,1,3,1,1,1,1,5,0,0,0,-122.344,47.697,0.6655136495828631
9666,X0,X1,0.568281948566437,0.568281948566437,1,False Positive,temporal,1.98641339093985,0.1362207,12.32637,0.04094454,0,0.03250556,1,3,1,1,1,1,5,0,0,0,-122.344,47.697,0.6655136495828631
8182,X1,X0,0.236686661839485,0.763313338160515,1,False Negative,spatial,1.76530273809005,0.01452521,30.16446,0.003098378,0,0.02765489,1,13.1,1,1,2,1,4,0,1,1,-122.285,47.661,0.665337197482586
8182,X0,X1,0.567361056804657,0.567361056804657,1,False Positive,temporal,1.76530273809005,0.01452521,30.16446,0.003098378,0,0.02765489,1,13.1,1,1,2,1,4,0,1,1,-122.285,47.661,0.665337197482586
3807,X0,X1,0.680622279644012,0.680622279644012,1,False Positive,spatial,3.57569196528739,0.028984267,13.5656346,0.001560923,0,0.187773164,1,0,1,1,1,1,2,0,0,0,-122.324,47.603,0.665022492408752
3807,X0,X1,0.649422705173492,0.649422705173492,1,False Positive,temporal,3.57569196528739,0.028984267,13.5656346,0.001560923,0,0.187773164,1,0,1,1,1,1,2,0,0,0,-122.324,47.603,0.665022492408752
7062,X1,X0,0.361551761627197,0.638448238372803,1,False Negative,spatial,1.7131302624084,0.08348546,12.36332,0.1011693,0,0.01308829,1,22.9,1,2,2,1,5,0,0,0,-122.376,47.694,0.6649322658777239
7062,X0,X1,0.691416293382645,0.691416293382645,1,False Positive,temporal,1.7131302624084,0.08348546,12.36332,0.1011693,0,0.01308829,1,22.9,1,2,2,1,5,0,0,0,-122.376,47.694,0.6649322658777239
12081,X0,X1,0.649789273738861,0.649789273738861,1,False Positive,spatial,2.36850847101092,0.007863333,6.087639,0.0129541,0,0.09550167,1,12.8,1,1,2,1,2,0,0,0,-122.291,47.536,0.6648870408535005
12081,X0,X1,0.67998480796814,0.67998480796814,1,False Positive,temporal,2.36850847101092,0.007863333,6.087639,0.0129541,0,0.09550167,1,12.8,1,1,2,1,2,0,0,0,-122.291,47.536,0.6648870408535005
6019,X1,X0,0.179588958621025,0.820411041378975,1,False Negative,spatial,1.62354497067449,0.1148719,6.571122,5.89e-5,0,0.0100968,1,10.8,1,1,1,1,5,0,1,1,-122.346,47.705,0.6648690029978754
6019,X0,X1,0.509326964616776,0.509326964616776,1,False Positive,temporal,1.62354497067449,0.1148719,6.571122,5.89e-5,0,0.0100968,1,10.8,1,1,1,1,5,0,1,1,-122.346,47.705,0.6648690029978754
8567,X1,X0,0.337388306856155,0.662611693143845,1,False Negative,spatial,0.27357501318604,0.008844523,0,0.4499619,0,0.144485,1,9.955229,1,2,2,1,5,0,0,0,-122.361,47.734,0.6648297607898715
8567,X0,X1,0.667047828435898,0.667047828435898,1,False Positive,temporal,0.27357501318604,0.008844523,0,0.4499619,0,0.144485,1,9.955229,1,2,2,1,5,0,0,0,-122.361,47.734,0.6648297607898715
3726,X1,X0,0.416570633649826,0.583429366350174,1,False Negative,spatial,1.2475237754286,0.230914376,18.9017932,0.12958608,0,0.024551123,1,5,1,1,2,1,4,0,0,0,-122.294,47.663,0.6644187271594999
3726,X0,X1,0.745408087968826,0.745408087968826,1,False Positive,temporal,1.2475237754286,0.230914376,18.9017932,0.12958608,0,0.024551123,1,5,1,1,2,1,4,0,0,0,-122.294,47.663,0.6644187271594999
1265,X0,X1,0.761066138744354,0.761066138744354,1,False Positive,spatial,2.28146919803653,0.058404888,13.9764671,0.004579621,0,0.268564324,1,13.7,2,1,2,1,7,0,1,1,-122.342,47.632,0.664157301187515
1265,X0,X1,0.567248463630676,0.567248463630676,1,False Positive,temporal,2.28146919803653,0.058404888,13.9764671,0.004579621,0,0.268564324,1,13.7,2,1,2,1,7,0,1,1,-122.342,47.632,0.664157301187515
8615,X0,X1,0.515935659408569,0.515935659408569,1,False Positive,spatial,2.89070710135576,0.172331446,25.1417283,0.00492544,0,0.05937044,1,18.8,2,1,1,1,3,0,0,0,-122.318,47.612,0.6641081646084785
8615,X0,X1,0.812280669808388,0.812280669808388,1,False Positive,temporal,2.89070710135576,0.172331446,25.1417283,0.00492544,0,0.05937044,1,18.8,2,1,1,1,3,0,0,0,-122.318,47.612,0.6641081646084785
2590,X1,X0,0.344500511884689,0.655499488115311,1,False Negative,spatial,2.74724118124702,0.026786065,6.5105181,0.011711132,0,0.024139204,1,34.7,2,1,1,1,6,0,0,0,-122.349,47.654,0.6638535261154175
2590,X0,X1,0.672207564115524,0.672207564115524,1,False Positive,temporal,2.74724118124702,0.026786065,6.5105181,0.011711132,0,0.024139204,1,34.7,2,1,1,1,6,0,0,0,-122.349,47.654,0.6638535261154175
2692,X0,X1,0.822530746459961,0.822530746459961,1,False Positive,spatial,1.89100716818215,0.004648059,6.3410734,0.245688662,0,0.11390941,1,5.8,1,1,1,1,1,0,0,0,-122.365,47.565,0.663602292537689
2692,X0,X1,0.504673838615417,0.504673838615417,1,False Positive,temporal,1.89100716818215,0.004648059,6.3410734,0.245688662,0,0.11390941,1,5.8,1,1,1,1,1,0,0,0,-122.365,47.565,0.663602292537689
13894,X1,X0,0.227302819490433,0.772697180509567,1,False Negative,spatial,1.46134499298743,0.06196287,2.9987312,0,0.003514756,0.021888835,1,5,1,1,1,1,5,1,1,2,-122.344,47.692,0.66343392431736
13894,X1,X0,0.445829331874847,0.554170668125153,1,False Negative,temporal,1.46134499298743,0.06196287,2.9987312,0,0.003514756,0.021888835,1,5,1,1,1,1,5,1,1,2,-122.344,47.692,0.66343392431736
11984,X1,X0,0.336872041225433,0.663127958774567,1,False Negative,spatial,1.45235738836049,0.01328198,11.97706,0.09080721,0,0.003385636,1,13,2,1,2,1,4,0,1,1,-122.296,47.683,0.6632123440504074
11984,X0,X1,0.663296729326248,0.663296729326248,1,False Positive,temporal,1.45235738836049,0.01328198,11.97706,0.09080721,0,0.003385636,1,13,2,1,2,1,4,0,1,1,-122.296,47.683,0.6632123440504074
1461,X0,X1,0.708662986755371,0.708662986755371,1,False Positive,spatial,2.42983972539307,0.019488583,15.1084237,0.086881501,0,0.073930272,1,9.1,2,1,1,1,2,0,0,0,-122.275,47.526,0.663195267319679
10986,X0,X1,0.708662986755371,0.708662986755371,1,False Positive,spatial,2.44031751798565,0.019488583,15.1084237,0.086881501,0,0.073930272,1,9.1,2,1,1,1,2,0,0,0,-122.275,47.526,0.663195267319679
1461,X0,X1,0.617727547883987,0.617727547883987,1,False Positive,temporal,2.42983972539307,0.019488583,15.1084237,0.086881501,0,0.073930272,1,9.1,2,1,1,1,2,0,0,0,-122.275,47.526,0.663195267319679
10986,X0,X1,0.617727547883987,0.617727547883987,1,False Positive,temporal,2.44031751798565,0.019488583,15.1084237,0.086881501,0,0.073930272,1,9.1,2,1,1,1,2,0,0,0,-122.275,47.526,0.663195267319679
9308,X1,X0,0.439999878406525,0.560000121593475,1,False Negative,spatial,3.2481948980882,0.084775437,19.8248944,0.001570978,0,0.049696281,1,4.7,2,1,1,1,4,0,0,0,-122.304,47.663,0.6629405245184895
9308,X0,X1,0.765880927443504,0.765880927443504,1,False Positive,temporal,3.2481948980882,0.084775437,19.8248944,0.001570978,0,0.049696281,1,4.7,2,1,1,1,4,0,0,0,-122.304,47.663,0.6629405245184895
