idx,actual,predctd,prob_X1,prb_dff,msclssf,errr_ty,vldtn_t,log_exp,trade,service,recre,product,underdv,downtwn,avg_rd_,crsswl_,crv_sgn,seg_cnt,park_rd,C_DISTR,crsh_dd,crsh_vn,crash,lon_degree,lat_degree
"4846",X0,X1,0.913646936416626,0.913646936416626,"1",False Positive,spatial,0.918580631933536,0.389547295000000,9.446178900000000,0.000000000000000,0.000000000000000,0.167818504000000,1.000000000000000,20.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.331,47.545
"4846",X0,X1,0.704166382551193,0.704166382551193,"1",False Positive,temporal,0.918580631933536,0.389547295000000,9.446178900000000,0.000000000000000,0.000000000000000,0.167818504000000,1.000000000000000,20.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.331,47.545
"6205",X0,X1,0.835248410701752,0.835248410701752,"1",False Positive,spatial,3.162289604733510,0.026218512000000,16.122001900000001,0.000000000000000,0.000000000000000,0.181831531000000,1.000000000000000,10.400000000000000,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.321,47.604
"6205",X0,X1,0.782550022006035,0.782550022006035,"1",False Positive,temporal,3.162289604733510,0.026218512000000,16.122001900000001,0.000000000000000,0.000000000000000,0.181831531000000,1.000000000000000,10.400000000000000,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.321,47.604
"1760",X0,X1,0.908886969089508,0.908886969089508,"1",False Positive,spatial,2.469118569492780,0.095312063000000,9.757457300000000,0.028715113000000,0.000000000000000,0.055653942000000,1.000000000000000,10.199999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.316,47.616
"1760",X0,X1,0.707823991775513,0.707823991775513,"1",False Positive,temporal,2.469118569492780,0.095312063000000,9.757457300000000,0.028715113000000,0.000000000000000,0.055653942000000,1.000000000000000,10.199999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.316,47.616
"13783",X0,X1,0.745549201965332,0.745549201965332,"1",False Positive,spatial,2.604769276258600,0.153217400000000,17.243780000000001,0.045624210000000,0.000000000000000,0.097650610000000,1.000000000000000,16.399999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.621
"13783",X0,X1,0.870465159416199,0.870465159416199,"1",False Positive,temporal,2.604769276258600,0.153217400000000,17.243780000000001,0.045624210000000,0.000000000000000,0.097650610000000,1.000000000000000,16.399999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.621
"2152",X0,X1,0.908551037311554,0.908551037311554,"1",False Positive,spatial,2.107312771439730,0.061053659000000,19.039642000000001,0.160282535000000,0.000000000000000,0.140608180000000,1.000000000000000,12.400000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.346,47.622
"2152",X0,X1,0.707191407680511,0.707191407680511,"1",False Positive,temporal,2.107312771439730,0.061053659000000,19.039642000000001,0.160282535000000,0.000000000000000,0.140608180000000,1.000000000000000,12.400000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.346,47.622
"1692",X1,X0,0.003109527286142,0.996890472713858,"1",False Negative,spatial,1.518825499226100,0.050134654000000,63.351687800000001,0.002519018000000,0.000000000000000,0.016332461000000,1.000000000000000,5.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.291,47.659
"1692",X0,X1,0.618795007467270,0.618795007467270,"1",False Positive,temporal,1.518825499226100,0.050134654000000,63.351687800000001,0.002519018000000,0.000000000000000,0.016332461000000,1.000000000000000,5.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.291,47.659
"185",X1,X0,0.025919990614057,0.974080009385943,"1",False Negative,spatial,2.917474771773100,0.036564567000000,3.258406400000000,0.037072797000000,0.000000000000000,0.011523782000000,1.000000000000000,29.199999999999999,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.346,47.662
"185",X1,X0,0.359698057174683,0.640301942825317,"1",False Negative,temporal,2.917474771773100,0.036564567000000,3.258406400000000,0.037072797000000,0.000000000000000,0.011523782000000,1.000000000000000,29.199999999999999,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.346,47.662
"8393",X1,X0,0.175360515713692,0.824639484286308,"1",False Negative,spatial,2.777384532622380,0.239395282000000,15.480300000000000,0.013534395000000,0.000000000000000,0.032327509000000,1.000000000000000,15.300000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.379,47.667
"8393",X0,X1,0.789733201265335,0.789733201265335,"1",False Positive,temporal,2.777384532622380,0.239395282000000,15.480300000000000,0.013534395000000,0.000000000000000,0.032327509000000,1.000000000000000,15.300000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.379,47.667
"2558",X0,X1,0.781149029731750,0.781149029731750,"1",False Positive,spatial,1.640582196853880,0.241010951000000,12.578585800000001,0.014606250000000,0.000000000000000,0.037392486000000,1.000000000000000,12.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.320,47.547
"2558",X0,X1,0.833139657974243,0.833139657974243,"1",False Positive,temporal,1.640582196853880,0.241010951000000,12.578585800000001,0.014606250000000,0.000000000000000,0.037392486000000,1.000000000000000,12.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.320,47.547
"13793",X0,X1,0.724686861038208,0.724686861038208,"1",False Positive,spatial,2.802462350603300,0.151372000000000,19.205510000000000,0.045685880000000,0.000000000000000,0.097209630000000,1.000000000000000,12.800000000000001,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.340,47.620
"13793",X0,X1,0.889424376189709,0.889424376189709,"1",False Positive,temporal,2.802462350603300,0.151372000000000,19.205510000000000,0.045685880000000,0.000000000000000,0.097209630000000,1.000000000000000,12.800000000000001,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.340,47.620
"8150",X0,X1,0.801275849342346,0.801275849342346,"1",False Positive,spatial,1.221545299660370,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"8150",X1,X0,0.188303589820862,0.811696410179138,"1",False Negative,temporal,1.221545299660370,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"898",X0,X1,0.970941603183746,0.970941603183746,"1",False Positive,spatial,2.043968567676820,0.066453236000000,3.821937200000000,0.191681945000000,0.000000000000000,0.032276103000000,1.000000000000000,18.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.382,47.647
"898",X0,X1,0.641460537910461,0.641460537910461,"1",False Positive,temporal,2.043968567676820,0.066453236000000,3.821937200000000,0.191681945000000,0.000000000000000,0.032276103000000,1.000000000000000,18.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.382,47.647
"5343",X0,X1,0.842511475086212,0.842511475086212,"1",False Positive,spatial,2.420500067510560,0.080336920000000,15.263210000000001,0.131096200000000,0.000000000000000,0.151080200000000,1.000000000000000,8.400000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.345,47.621
"5343",X0,X1,0.768042892217636,0.768042892217636,"1",False Positive,temporal,2.420500067510560,0.080336920000000,15.263210000000001,0.131096200000000,0.000000000000000,0.151080200000000,1.000000000000000,8.400000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.345,47.621
"11323",X0,X1,0.966237902641296,0.966237902641296,"1",False Positive,spatial,1.264326442727890,0.282790300000000,15.522510000000000,0.004397410000000,0.000000000000000,0.025730570000000,1.000000000000000,11.600000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.327,47.553
"11323",X1,X0,0.355833411216736,0.644166588783264,"1",False Negative,temporal,1.264326442727890,0.282790300000000,15.522510000000000,0.004397410000000,0.000000000000000,0.025730570000000,1.000000000000000,11.600000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.327,47.553
"7816",X0,X1,0.817215085029602,0.817215085029602,"1",False Positive,spatial,4.246860386270060,0.053051780000000,11.774509999999999,0.006936984000000,0.000000000000000,0.064884690000000,2.000000000000000,9.400000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.349,47.611
"7816",X0,X1,0.792769417166710,0.792769417166710,"1",False Positive,temporal,4.246860386270060,0.053051780000000,11.774509999999999,0.006936984000000,0.000000000000000,0.064884690000000,2.000000000000000,9.400000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.349,47.611
"3495",X0,X1,0.995150566101074,0.995150566101074,"1",False Positive,spatial,0.255136561109415,0.447040328000000,4.949833700000000,0.000000000000000,0.000000000000000,0.075579294000000,1.000000000000000,20.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.326,47.566
"3495",X0,X1,0.614691585302353,0.614691585302353,"1",False Positive,temporal,0.255136561109415,0.447040328000000,4.949833700000000,0.000000000000000,0.000000000000000,0.075579294000000,1.000000000000000,20.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.326,47.566
"510",X0,X1,0.710289299488068,0.710289299488068,"1",False Positive,spatial,2.617173687495780,0.154017209000000,8.706300499999999,0.204750715000000,0.000000000000000,0.058023858000000,1.000000000000000,18.100000000000001,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.328,47.596
"510",X0,X1,0.899547837674618,0.899547837674618,"1",False Positive,temporal,2.617173687495780,0.154017209000000,8.706300499999999,0.204750715000000,0.000000000000000,0.058023858000000,1.000000000000000,18.100000000000001,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.328,47.596
"11670",X1,X0,0.091517284512520,0.908482715487480,"1",False Negative,spatial,2.084619796997720,0.148892300000000,5.051541000000000,0.028079610000000,0.000000000000000,0.018136400000000,1.000000000000000,13.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.357,47.692
"11670",X0,X1,0.701149791479111,0.701149791479111,"1",False Positive,temporal,2.084619796997720,0.148892300000000,5.051541000000000,0.028079610000000,0.000000000000000,0.018136400000000,1.000000000000000,13.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.357,47.692
"1430",X1,X0,0.001111128251068,0.998888871748932,"1",False Negative,spatial,1.335975485746010,0.000000000000000,90.022959299999997,0.000000000000000,0.000000000000000,0.030497341000000,1.000000000000000,5.300000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,-122.302,47.655
"1430",X1,X0,0.389377653598785,0.610622346401215,"1",False Negative,temporal,1.335975485746010,0.000000000000000,90.022959299999997,0.000000000000000,0.000000000000000,0.030497341000000,1.000000000000000,5.300000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,-122.302,47.655
"3307",X1,X0,0.292128741741180,0.707871258258820,"1",False Negative,spatial,3.269645303486850,0.118825934000000,5.322202200000000,0.043479112000000,0.000000000000000,0.023558127000000,1.000000000000000,16.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.376,47.671
"3307",X0,X1,0.901478707790375,0.901478707790375,"1",False Positive,temporal,3.269645303486850,0.118825934000000,5.322202200000000,0.043479112000000,0.000000000000000,0.023558127000000,1.000000000000000,16.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,6.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.376,47.671
"12646",X1,X0,0.133895829319954,0.866104170680046,"1",False Negative,spatial,0.812654319205390,0.068274820000000,6.418334000000000,0.004337808000000,0.000000000000000,0.030948730000000,1.000000000000000,8.800000000000002,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.296,47.727
"12646",X1,X0,0.257467448711395,0.742532551288605,"1",False Negative,temporal,0.812654319205390,0.068274820000000,6.418334000000000,0.004337808000000,0.000000000000000,0.030948730000000,1.000000000000000,8.800000000000002,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.296,47.727
"9343",X0,X1,0.966889202594757,0.966889202594757,"1",False Positive,spatial,1.158181954236590,0.233051000000000,14.409160000000000,0.000161321000000,0.000000000000000,0.055267790000000,1.000000000000000,11.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.327,47.554
"9343",X0,X1,0.640241771936417,0.640241771936417,"1",False Positive,temporal,1.158181954236590,0.233051000000000,14.409160000000000,0.000161321000000,0.000000000000000,0.055267790000000,1.000000000000000,11.699999999999999,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.327,47.554
"11405",X1,X0,0.208974048495293,0.791025951504707,"1",False Negative,spatial,2.110388613883120,0.008964121000000,2.240862000000000,0.407124200000000,0.000000000000000,0.010048660000000,1.000000000000000,11.300000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.344,47.665
"11405",X1,X0,0.184301078319550,0.815698921680450,"1",False Negative,temporal,2.110388613883120,0.008964121000000,2.240862000000000,0.407124200000000,0.000000000000000,0.010048660000000,1.000000000000000,11.300000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.344,47.665
"9442",X0,X1,0.709468305110931,0.709468305110931,"1",False Positive,spatial,3.346261431523700,0.055048790000000,18.634242100000002,0.059698219000000,0.000000000000000,0.064722343000000,1.000000000000000,24.600000000000001,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.359,47.620
"9442",X0,X1,0.897218354046345,0.897218354046345,"1",False Positive,temporal,3.346261431523700,0.055048790000000,18.634242100000002,0.059698219000000,0.000000000000000,0.064722343000000,1.000000000000000,24.600000000000001,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.359,47.620
"6239",X0,X1,0.715161859989166,0.715161859989166,"1",False Positive,spatial,2.926521547173490,0.009059198000000,23.527027400000001,0.135578029000000,0.000000000000000,0.045752394000000,1.000000000000000,32.899999999999999,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.313,47.563
"6239",X0,X1,0.891406826674938,0.891406826674938,"1",False Positive,temporal,2.926521547173490,0.009059198000000,23.527027400000001,0.135578029000000,0.000000000000000,0.045752394000000,1.000000000000000,32.899999999999999,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.313,47.563
"1938",X0,X1,0.842962324619293,0.842962324619293,"1",False Positive,spatial,3.224316135872640,0.193577519000000,17.603619599999998,0.050919674000000,0.000000000000000,0.176808853000000,1.000000000000000,37.700000000000003,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.334,47.626
"1938",X0,X1,0.762718185782433,0.762718185782433,"1",False Positive,temporal,3.224316135872640,0.193577519000000,17.603619599999998,0.050919674000000,0.000000000000000,0.176808853000000,1.000000000000000,37.700000000000003,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.334,47.626
"1315",X0,X1,0.958022952079773,0.958022952079773,"1",False Positive,spatial,1.253216036130760,0.155248042000000,14.755270500000000,0.180144706000000,0.000000000000000,0.021107107000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.332,47.590
"1315",X0,X1,0.647445708513260,0.647445708513260,"1",False Positive,temporal,1.253216036130760,0.155248042000000,14.755270500000000,0.180144706000000,0.000000000000000,0.021107107000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.332,47.590
"5934",X0,X1,0.876233398914337,0.876233398914337,"1",False Positive,spatial,2.729316146354710,0.125172200000000,15.853009999999999,0.051465650000000,0.000000000000000,0.152136900000000,1.000000000000000,14.800000000000001,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.342,47.622
"5934",X0,X1,0.727018386125565,0.727018386125565,"1",False Positive,temporal,2.729316146354710,0.125172200000000,15.853009999999999,0.051465650000000,0.000000000000000,0.152136900000000,1.000000000000000,14.800000000000001,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.342,47.622
"8022",X0,X1,0.793373048305511,0.793373048305511,"1",False Positive,spatial,1.211173919393000,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"8149",X0,X1,0.793373048305511,0.793373048305511,"1",False Positive,spatial,1.225712453060130,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"8022",X1,X0,0.190546095371246,0.809453904628754,"1",False Negative,temporal,1.211173919393000,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,3.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"8149",X1,X0,0.190546095371246,0.809453904628754,"1",False Negative,temporal,1.225712453060130,0.009956997000000,1.001969100000000,0.000000000000000,0.000000000000000,0.240747768000000,1.000000000000000,16.899999999999999,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,-122.378,47.581
"7274",X0,X1,0.765124022960663,0.765124022960663,"1",False Positive,spatial,2.961887422452460,0.072549990000000,31.260870000000001,0.004734075000000,0.000000000000000,0.085202440000000,1.000000000000000,16.199999999999999,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.315,47.608
"7274",X0,X1,0.837673008441925,0.837673008441925,"1",False Positive,temporal,2.961887422452460,0.072549990000000,31.260870000000001,0.004734075000000,0.000000000000000,0.085202440000000,1.000000000000000,16.199999999999999,2.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,3.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.315,47.608
"7323",X0,X1,0.989047825336456,0.989047825336456,"1",False Positive,spatial,0.744885119438878,0.325447100000000,20.194550000000000,0.000000000000000,0.000000000000000,0.046254210000000,1.000000000000000,6.600000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.330,47.584
"7323",X0,X1,0.613239765167236,0.613239765167236,"1",False Positive,temporal,0.744885119438878,0.325447100000000,20.194550000000000,0.000000000000000,0.000000000000000,0.046254210000000,1.000000000000000,6.600000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.330,47.584
"10083",X0,X1,0.991751372814178,0.991751372814178,"1",False Positive,spatial,0.884103374529154,0.302535800000000,21.412970000000001,0.000000000000000,0.000000000000000,0.058521220000000,1.000000000000000,19.300000000000001,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.329,47.584
"10083",X0,X1,0.610094606876373,0.610094606876373,"1",False Positive,temporal,0.884103374529154,0.302535800000000,21.412970000000001,0.000000000000000,0.000000000000000,0.058521220000000,1.000000000000000,19.300000000000001,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.329,47.584
"11184",X0,X1,0.882380425930023,0.882380425930023,"1",False Positive,spatial,2.152628489152960,0.114325600000000,6.994185000000000,0.219462200000000,0.000000000000000,0.034940990000000,1.000000000000000,2.200000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.382,47.642
"11184",X0,X1,0.718628406524658,0.718628406524658,"1",False Positive,temporal,2.152628489152960,0.114325600000000,6.994185000000000,0.219462200000000,0.000000000000000,0.034940990000000,1.000000000000000,2.200000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.382,47.642
"8822",X1,X0,0.090506315231323,0.909493684768677,"1",False Negative,spatial,1.489449011489510,0.121856900000000,7.982777000000000,0.012599800000000,0.000000000000000,0.005525069000000,1.000000000000000,14.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.343,47.705
"8822",X0,X1,0.691387742757797,0.691387742757797,"1",False Positive,temporal,1.489449011489510,0.121856900000000,7.982777000000000,0.012599800000000,0.000000000000000,0.005525069000000,1.000000000000000,14.000000000000000,1.000000000000000,1.000000000000000,2.000000000000000,1.000000000000000,5.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.343,47.705
"11479",X0,X1,0.885597884654999,0.885597884654999,"1",False Positive,spatial,2.083721084717160,0.061053659000000,19.039642000000001,0.160282535000000,0.000000000000000,0.140608180000000,1.000000000000000,12.400000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.346,47.622
"11479",X0,X1,0.715238392353058,0.715238392353058,"1",False Positive,temporal,2.083721084717160,0.061053659000000,19.039642000000001,0.160282535000000,0.000000000000000,0.140608180000000,1.000000000000000,12.400000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,-122.346,47.622
"6889",X1,X0,0.161601930856705,0.838398069143295,"1",False Negative,spatial,2.351604482410280,0.057826880000000,11.135800000000000,0.037098630000000,0.000000000000000,0.010951370000000,1.000000000000000,11.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.659
"7205",X1,X0,0.161601930856705,0.838398069143295,"1",False Negative,spatial,2.355930795930060,0.057826880000000,11.135800000000000,0.037098630000000,0.000000000000000,0.010951370000000,1.000000000000000,11.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.659
"6889",X0,X1,0.761689931154251,0.761689931154251,"1",False Positive,temporal,2.351604482410280,0.057826880000000,11.135800000000000,0.037098630000000,0.000000000000000,0.010951370000000,1.000000000000000,11.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.659
"7205",X0,X1,0.761689931154251,0.761689931154251,"1",False Positive,temporal,2.355930795930060,0.057826880000000,11.135800000000000,0.037098630000000,0.000000000000000,0.010951370000000,1.000000000000000,11.500000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,4.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.659
"13907",X0,X1,0.759811401367188,0.759811401367188,"1",False Positive,spatial,3.219156948904460,0.073776230000000,13.898210000000001,0.034247490000000,0.000000000000000,0.322316300000000,1.000000000000000,22.600000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.630
"13907",X0,X1,0.840252295136452,0.840252295136452,"1",False Positive,temporal,3.219156948904460,0.073776230000000,13.898210000000001,0.034247490000000,0.000000000000000,0.322316300000000,1.000000000000000,22.600000000000001,2.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.341,47.630
"9206",X0,X1,0.866835117340088,0.866835117340088,"1",False Positive,spatial,1.181359425042050,0.223279590000000,3.316733400000000,0.000000000000000,0.000000000000000,0.054356454000000,1.000000000000000,42.399999999999999,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,7.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-122.376,47.654
