"idx","actual","predicted","prob_X1","prob_diff","misclassified","error_type","validation_type","log_exp","trade","service","recre","product","underdev","downtown","avg_road_w","crosswalk_","curve_sign","seg_count","park_ride","C_DISTRICT","crsh_oddyr","crsh_eveny","crash","lon","lat"
"1856","X0","X1",0.858021974563599,0.858021974563599,TRUE,"False Positive","spatial",1.56122782649032,0.22327959,3.3167334,0,0,0.054356454,1,44.9,2,1,2,1,7,0,0,0,1178110.698,851810.1569
"1856","X0","X1",0.641518354415894,0.641518354415894,TRUE,"False Positive","temporal",1.56122782649032,0.22327959,3.3167334,0,0,0.054356454,1,44.9,2,1,2,1,7,0,0,0,1178110.698,851810.1569
"636","X0","X1",0.799273252487183,0.799273252487183,TRUE,"False Positive","spatial",1.03100938746045,0.108662604,13.8923842,0.06781277,0,0.148012643,1,0,1,1,1,1,7,0,0,0,1185629.405,840422.9161
"636","X0","X1",0.700171440839767,0.700171440839767,TRUE,"False Positive","temporal",1.03100938746045,0.108662604,13.8923842,0.06781277,0,0.148012643,1,0,1,1,1,1,7,0,0,0,1185629.405,840422.9161
"4251","X1","X0",0.385106414556503,0.614893585443497,TRUE,"False Negative","spatial",0.803965909476279,0.025838133,5.6483113,0,0,0.043915988,1,8.5,1,1,2,1,5,2,1,3,1182907.082,871027.5902
"4251","X1","X0",0.115515470504761,0.884484529495239,TRUE,"False Negative","temporal",0.803965909476279,0.025838133,5.6483113,0,0,0.043915988,1,8.5,1,1,2,1,5,2,1,3,1182907.082,871027.5902
"9376","X1","X0",0.273240149021149,0.726759850978851,TRUE,"False Negative","spatial",1.6983569021167,0.031209606,3.8164615,0.001857905,0,0.019120566,1,12.1,1,1,1,1,6,1,0,1,1185138.93,853364.0712
"9376","X1","X0",0.22778731584549,0.77221268415451,TRUE,"False Negative","temporal",1.6983569021167,0.031209606,3.8164615,0.001857905,0,0.019120566,1,12.1,1,1,1,1,6,1,0,1,1185138.93,853364.0712
"6409","X1","X0",0.167021989822388,0.832978010177612,TRUE,"False Negative","spatial",2.08763649605809,0.1423176,9.631845,0.004132667,0,0.04682671,1,19.3,2,1,1,1,5,0,2,2,1199602,876381.9
"6409","X0","X1",0.664716333150864,0.664716333150864,TRUE,"False Positive","temporal",2.08763649605809,0.1423176,9.631845,0.004132667,0,0.04682671,1,19.3,2,1,1,1,5,0,2,2,1199602,876381.9
"2699","X0","X1",0.828776359558105,0.828776359558105,TRUE,"False Positive","spatial",2.55305008141566,0.07694914,18.446865,0.102869139,0,0.151749767,1,0,1,1,3,1,7,0,0,0,1185424.451,840003.3295
"2699","X0","X1",0.668617397546768,0.668617397546768,TRUE,"False Positive","temporal",2.55305008141566,0.07694914,18.446865,0.102869139,0,0.151749767,1,0,1,1,3,1,7,0,0,0,1185424.451,840003.3295
"5927","X0","X1",0.916454434394836,0.916454434394836,TRUE,"False Positive","spatial",1.88802009896088,0.07685822,18.24879,0.009114976,0,0.1211611,1,17.7,1,1,1,1,7,0,0,0,1177847,845263
"5927","X0","X1",0.580846160650253,0.580846160650253,TRUE,"False Positive","temporal",1.88802009896088,0.07685822,18.24879,0.009114976,0,0.1211611,1,17.7,1,1,1,1,7,0,0,0,1177847,845263
"3422","X0","X1",0.615578413009644,0.615578413009644,TRUE,"False Positive","spatial",3.60446768321701,0.058096247,14.3161454,0.015566156,0,0.038543851,1,16,2,1,2,1,7,0,0,0,1181583.331,841020.425399999
"3422","X0","X1",0.881066486239433,0.881066486239433,TRUE,"False Positive","temporal",3.60446768321701,0.058096247,14.3161454,0.015566156,0,0.038543851,1,16,2,1,2,1,7,0,0,0,1181583.331,841020.425399999
"9377","X1","X0",0.298969805240631,0.701030194759369,TRUE,"False Negative","spatial",1.71205507486327,0.031209606,3.8164615,0.001857905,0,0.019120566,1,12.1,1,1,2,1,6,1,0,1,1185138.93,853364.0712
"9377","X1","X0",0.204476892948151,0.795523107051849,TRUE,"False Negative","temporal",1.71205507486327,0.031209606,3.8164615,0.001857905,0,0.019120566,1,12.1,1,1,2,1,6,1,0,1,1185138.93,853364.0712
"1446","X0","X1",0.75114381313324,0.75114381313324,TRUE,"False Positive","spatial",1.68321101275251,0.001288059,0.574664,4.53e-05,0,0.346546278,1,17.6,2,1,1,1,2,1,0,1,1196879.296,819258.8308
"1446","X1","X0",0.254981577396393,0.745018422603607,TRUE,"False Negative","temporal",1.68321101275251,0.001288059,0.574664,4.53e-05,0,0.346546278,1,17.6,2,1,1,1,2,1,0,1,1196879.296,819258.8308
"5288","X1","X0",0.254206717014313,0.745793282985687,TRUE,"False Negative","spatial",2.4986635859195,0.049211604,9.7790693,0.01334474,0,0.028972848,1,10.5,2,1,1,1,6,0,0,0,1184723.979,851312.065999999
"5288","X0","X1",0.750342428684235,0.750342428684235,TRUE,"False Positive","temporal",2.4986635859195,0.049211604,9.7790693,0.01334474,0,0.028972848,1,10.5,2,1,1,1,6,0,0,0,1184723.979,851312.065999999
"7303","X1","X0",0.0717418864369392,0.928258113563061,TRUE,"False Negative","spatial",2.38972992655685,0.2624269,14.61346,0.005094624,0,0.0413271,1,21.3,2,1,1,1,6,0,0,0,1177444,856322.5
"7303","X0","X1",0.567627161741257,0.567627161741257,TRUE,"False Positive","temporal",2.38972992655685,0.2624269,14.61346,0.005094624,0,0.0413271,1,21.3,2,1,1,1,6,0,0,0,1177444,856322.5
"3298","X1","X0",0.125264003872871,0.874735996127129,TRUE,"False Negative","spatial",1.54625542850656,0.266393078,15.3521337,0.010460519,0,0.068065534,1,16.2,1,1,2,1,6,0,0,0,1178054.062,855864.9423
"3298","X0","X1",0.621139883995056,0.621139883995056,TRUE,"False Positive","temporal",1.54625542850656,0.266393078,15.3521337,0.010460519,0,0.068065534,1,16.2,1,1,2,1,6,0,0,0,1178054.062,855864.9423
"11093","X0","X1",0.874876976013184,0.874876976013184,TRUE,"False Positive","spatial",2.74892468235134,0.06870286,21.46025,0.01627929,0,0.2107328,1,4,1,1,2,1,7,0,0,0,1182644,850401.6
"11093","X0","X1",0.620768368244171,0.620768368244171,TRUE,"False Positive","temporal",2.74892468235134,0.06870286,21.46025,0.01627929,0,0.2107328,1,4,1,1,2,1,7,0,0,0,1182644,850401.6
"6185","X0","X1",0.88060849905014,0.88060849905014,TRUE,"False Positive","spatial",0.628456702575656,0.2273645,12.85841,0,0,0.09916288,1,14.4,1,1,1,1,1,0,0,0,1190906,825626.7
"6185","X0","X1",0.61369800567627,0.61369800567627,TRUE,"False Positive","temporal",0.628456702575656,0.2273645,12.85841,0,0,0.09916288,1,14.4,1,1,1,1,1,0,0,0,1190906,825626.7
"369","X0","X1",0.872991442680359,0.872991442680359,TRUE,"False Positive","spatial",1.34750241510623,0.22327959,3.3167334,0,0,0.054356454,1,56.6,2,1,1,1,7,0,0,0,1178110.698,851810.1569
"369","X0","X1",0.621257573366165,0.621257573366165,TRUE,"False Positive","temporal",1.34750241510623,0.22327959,3.3167334,0,0,0.054356454,1,56.6,2,1,1,1,7,0,0,0,1178110.698,851810.1569
"5451","X1","X0",0.257270604372025,0.742729395627975,TRUE,"False Negative","spatial",1.88796748795587,0.1176563,12.55112,0,0,0.05677842,1,12.1,1,1,2,1,4,0,0,0,1186401,850368.9
"5451","X0","X1",0.751398861408234,0.751398861408234,TRUE,"False Positive","temporal",1.88796748795587,0.1176563,12.55112,0,0,0.05677842,1,12.1,1,1,2,1,4,0,0,0,1186401,850368.9
"6798","X0","X1",0.602235674858093,0.602235674858093,TRUE,"False Positive","spatial",3.06853999549796,0.1919364,13.69809,0.06867136,0,0.06060354,1,27.6,2,1,2,1,1,0,1,1,1189887,829992.1
"6798","X0","X1",0.891748778522015,0.891748778522015,TRUE,"False Positive","temporal",3.06853999549796,0.1919364,13.69809,0.06867136,0,0.06060354,1,27.6,2,1,2,1,1,0,1,1,1189887,829992.1
"746","X0","X1",0.666047871112823,0.666047871112823,TRUE,"False Positive","spatial",1.58781809107212,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,2,1,1,7,1,0,1,1185182.943,847378.9342
"746","X1","X0",0.172734916210175,0.827265083789825,TRUE,"False Negative","temporal",1.58781809107212,0.019043188,5.0295649,0,0,0.196431194,1,12.6,1,2,1,1,7,1,0,1,1185182.943,847378.9342
"7995","X0","X1",0.636575818061829,0.636575818061829,TRUE,"False Positive","spatial",2.69505328271793,0.08074209,15.87404,0.000711935,0,0.1647464,2,12,2,1,2,1,2,0,2,2,1191511,832432.2
"7995","X0","X1",0.855730205774307,0.855730205774307,TRUE,"False Positive","temporal",2.69505328271793,0.08074209,15.87404,0.000711935,0,0.1647464,2,12,2,1,2,1,2,0,2,2,1191511,832432.2
"10924","X1","X0",0.0475363247096539,0.952463675290346,TRUE,"False Negative","spatial",2.10833883189366,0.1121585,8.460617,0.04680859,0,0.02920663,1,9.6,1,1,2,2,5,0,0,0,1197556,875867.9
"10924","X0","X1",0.539774477481842,0.539774477481842,TRUE,"False Positive","temporal",2.10833883189366,0.1121585,8.460617,0.04680859,0,0.02920663,1,9.6,1,1,2,2,5,0,0,0,1197556,875867.9
"6206","X0","X1",0.733202517032623,0.733202517032623,TRUE,"False Positive","spatial",3.18352394118966,0.026218512,16.1220019,0,0,0.181831531,1,12.8,2,1,1,1,2,0,0,0,1191240.025,833104.0472
"6206","X0","X1",0.758950933814049,0.758950933814049,TRUE,"False Positive","temporal",3.18352394118966,0.026218512,16.1220019,0,0,0.181831531,1,12.8,2,1,1,1,2,0,0,0,1191240.025,833104.0472
"864","X1","X0",0.0358534455299377,0.964146554470062,TRUE,"False Negative","spatial",2.82411315729438,0.010061435,52.7716352,0.002180993,0,0.167048504,1,4,2,1,1,1,4,0,0,0,1193030.71,851342.0523
"864","X0","X1",0.527922064065933,0.527922064065933,TRUE,"False Positive","temporal",2.82411315729438,0.010061435,52.7716352,0.002180993,0,0.167048504,1,4,2,1,1,1,4,0,0,0,1193030.71,851342.0523
"3910","X0","X1",0.976510286331177,0.976510286331177,TRUE,"False Positive","spatial",0.446510874526798,0.28031498,14.1561821,0,0,0.037186139,1,13.4,1,1,2,1,1,0,0,0,1187967.778,815723.773699999
"3910","X0","X1",0.514955043792725,0.514955043792725,TRUE,"False Positive","temporal",0.446510874526798,0.28031498,14.1561821,0,0,0.037186139,1,13.4,1,1,2,1,1,0,0,0,1187967.778,815723.773699999
"3137","X0","X1",0.869939863681793,0.869939863681793,TRUE,"False Positive","spatial",1.52267628484448,0.22327959,3.3167334,0,0,0.054356454,1,56.2,2,1,1,1,7,0,0,0,1178110.698,851810.1569
"3137","X0","X1",0.621257573366165,0.621257573366165,TRUE,"False Positive","temporal",1.52267628484448,0.22327959,3.3167334,0,0,0.054356454,1,56.2,2,1,1,1,7,0,0,0,1178110.698,851810.1569
"5031","X0","X1",0.722719609737396,0.722719609737396,TRUE,"False Positive","spatial",3.41631224017895,0.03771692,5.357986,0.01066387,0,0.02121304,1,15.2,2,1,1,1,3,0,1,1,1191542,841116.8
"5031","X0","X1",0.767420470714569,0.767420470714569,TRUE,"False Positive","temporal",3.41631224017895,0.03771692,5.357986,0.01066387,0,0.02121304,1,15.2,2,1,1,1,3,0,1,1,1191542,841116.8
"6572","X1","X0",0.170419499278069,0.829580500721931,TRUE,"False Negative","spatial",1.61125615334587,0.2369498,8.355872,0.01046052,0,0.06796754,1,15.8,1,1,2,1,6,0,0,0,1177413,855109.9
"6572","X0","X1",0.660530090332031,0.660530090332031,TRUE,"False Positive","temporal",1.61125615334587,0.2369498,8.355872,0.01046052,0,0.06796754,1,15.8,1,1,2,1,6,0,0,0,1177413,855109.9
"525","X1","X0",0.161912471055984,0.838087528944016,TRUE,"False Negative","spatial",2.41081397255089,0.057625435,5.0780628,0.020241896,0,0.012078199,1,37,1,1,2,2,4,0,0,0,1192322.341,858279.9071
"525","X0","X1",0.651217043399811,0.651217043399811,TRUE,"False Positive","temporal",2.41081397255089,0.057625435,5.0780628,0.020241896,0,0.012078199,1,37,1,1,2,2,4,0,0,0,1192322.341,858279.9071
"7605","X1","X0",0.384667545557022,0.615332454442978,TRUE,"False Negative","spatial",2.94746375834396,0.1232208,35.09601,0.004730482,0,0.04575724,1,17.4,1,1,2,1,4,0,1,1,1193295,853595.8
"7605","X0","X1",0.873500317335129,0.873500317335129,TRUE,"False Positive","temporal",2.94746375834396,0.1232208,35.09601,0.004730482,0,0.04575724,1,17.4,1,1,2,1,4,0,1,1,1193295,853595.8
"5605","X0","X1",0.794388711452484,0.794388711452484,TRUE,"False Positive","spatial",1.66574444708015,0.08173887,7.999477,0.09681053,0.003524869,0.0724984,1,2.6,1,1,1,1,2,0,0,0,1199995,812333.8
"5605","X0","X1",0.693740248680115,0.693740248680115,TRUE,"False Positive","temporal",1.66574444708015,0.08173887,7.999477,0.09681053,0.003524869,0.0724984,1,2.6,1,1,1,1,2,0,0,0,1199995,812333.8
"11760","X1","X0",0.255832970142365,0.744167029857635,TRUE,"False Negative","spatial",1.49292469264832,0.027825171,0.5709731,0,0,0.004959207,1,21.9,2,1,1,1,6,2,2,4,1180816.597,859791.187
"11760","X1","X0",0.256198465824127,0.743801534175873,TRUE,"False Negative","temporal",1.49292469264832,0.027825171,0.5709731,0,0,0.004959207,1,21.9,2,1,1,1,6,2,2,4,1180816.597,859791.187
"4172","X0","X1",0.813764333724976,0.813764333724976,TRUE,"False Positive","spatial",2.63495619033647,0.078280776,8.8897279,0.037414724,0,0.122446505,1,13.9,1,1,2,1,7,0,0,0,1185142.145,841549.0923
"4172","X0","X1",0.673597127199173,0.673597127199173,TRUE,"False Positive","temporal",2.63495619033647,0.078280776,8.8897279,0.037414724,0,0.122446505,1,13.9,1,1,2,1,7,0,0,0,1185142.145,841549.0923
"6935","X1","X0",0.0871195718646049,0.912880428135395,TRUE,"False Negative","spatial",2.18400498518198,0.07230382,11.72037,0.01126795,0,0.0204478,1,28.4,2,2,2,1,4,0,0,0,1185281,851204.5
"6935","X0","X1",0.574100613594055,0.574100613594055,TRUE,"False Positive","temporal",2.18400498518198,0.07230382,11.72037,0.01126795,0,0.0204478,1,28.4,2,2,2,1,4,0,0,0,1185281,851204.5
"10708","X0","X1",0.654607951641083,0.654607951641083,TRUE,"False Positive","spatial",3.47522473748076,0.08040361,35.00972,0.004734075,0,0.08727367,1,18.6,2,1,2,1,2,0,2,2,1192255,834736.199999999
"10708","X0","X1",0.832219958305359,0.832219958305359,TRUE,"False Positive","temporal",3.47522473748076,0.08040361,35.00972,0.004734075,0,0.08727367,1,18.6,2,1,2,1,2,0,2,2,1192255,834736.199999999
"11820","X0","X1",0.657103598117828,0.657103598117828,TRUE,"False Positive","spatial",1.62989363152544,0.1279442,7.908583,0.08065927,0,0.06257889,1,10.4,2,1,2,1,2,0,1,1,1195795,826059.5
"11820","X0","X1",0.829716101288795,0.829716101288795,TRUE,"False Positive","temporal",1.62989363152544,0.1279442,7.908583,0.08065927,0,0.06257889,1,10.4,2,1,2,1,2,0,1,1,1195795,826059.5
"10031","X0","X1",0.792997479438782,0.792997479438782,TRUE,"False Positive","spatial",2.86565530275231,0.06378825,2.1888195,0.074146702,0,0.195373508,1,16.1,1,1,2,1,2,0,0,0,1204844.618,802464.6019
"10031","X0","X1",0.692929059267044,0.692929059267044,TRUE,"False Positive","temporal",2.86565530275231,0.06378825,2.1888195,0.074146702,0,0.195373508,1,16.1,1,1,2,1,2,0,0,0,1204844.618,802464.6019
"5753","X0","X1",0.825494885444641,0.825494885444641,TRUE,"False Positive","spatial",2.10575540826502,0.161077209,15.9038226,0.062558827,0,0.128775822,1,14.1,1,1,1,1,1,0,1,1,1191060.943,814326.8817
"5753","X0","X1",0.659430384635925,0.659430384635925,TRUE,"False Positive","temporal",2.10575540826502,0.161077209,15.9038226,0.062558827,0,0.128775822,1,14.1,1,1,1,1,1,0,1,1,1191060.943,814326.8817
"6105","X0","X1",0.746122121810913,0.746122121810913,TRUE,"False Positive","spatial",3.50790857100577,0.06246714,6.247662,0.000422933,0,0.04502705,1,12,1,1,1,1,3,0,0,0,1191680,839502.9
"6105","X0","X1",0.738038122653961,0.738038122653961,TRUE,"False Positive","temporal",3.50790857100577,0.06246714,6.247662,0.000422933,0,0.04502705,1,12,1,1,1,1,3,0,0,0,1191680,839502.9
"12622","X0","X1",0.636521458625793,0.636521458625793,TRUE,"False Positive","spatial",2.65969770568857,0.09342787,18.43077,0.1170762,0,0.05448541,1,15.8,1,1,2,1,7,0,0,0,1182201,840099.1
"12622","X0","X1",0.847253605723381,0.847253605723381,TRUE,"False Positive","temporal",2.65969770568857,0.09342787,18.43077,0.1170762,0,0.05448541,1,15.8,1,1,2,1,7,0,0,0,1182201,840099.1
"4309","X0","X1",0.622131645679474,0.622131645679474,TRUE,"False Positive","spatial",3.01943167640106,0.138863705,29.725119,0.014667608,0,0.050136835,1,15,1,2,1,1,3,0,1,1,1191160.454,836166.2695
"4309","X0","X1",0.861071720719337,0.861071720719337,TRUE,"False Positive","temporal",3.01943167640106,0.138863705,29.725119,0.014667608,0,0.050136835,1,15,1,2,1,1,3,0,1,1,1191160.454,836166.2695
"4146","X0","X1",0.662466287612915,0.662466287612915,TRUE,"False Positive","spatial",3.04570529764486,0.031604142,10.7366991,0.011283091,0,0.039946004,1,12.6,1,1,2,1,3,0,0,0,1192957.561,838634.9736
"4146","X0","X1",0.820399701595306,0.820399701595306,TRUE,"False Positive","temporal",3.04570529764486,0.031604142,10.7366991,0.011283091,0,0.039946004,1,12.6,1,1,2,1,3,0,0,0,1192957.561,838634.9736
"2324","X1","X0",0.290480554103851,0.709519445896149,TRUE,"False Negative","spatial",1.83063060470027,0.031209606,3.8164615,0.001857905,0,0.019120566,1,4.6,1,1,1,1,6,1,0,1,1185138.93,853364.0712
"2324","X1","X0",0.22778731584549,0.77221268415451,TRUE,"False Negative","temporal",1.83063060470027,0.031209606,3.8164615,0.001857905,0,0.019120566,1,4.6,1,1,1,1,6,1,0,1,1185138.93,853364.0712
"13523","X1","X0",0.312621414661407,0.687378585338593,TRUE,"False Negative","spatial",3.39081137833719,0.04235073,3.908195,0.01878739,0,0.007205763,1,15.8,2,1,2,1,4,0,1,1,1193690,856764.7
"13523","X0","X1",0.794104024767876,0.794104024767876,TRUE,"False Positive","temporal",3.39081137833719,0.04235073,3.908195,0.01878739,0,0.007205763,1,15.8,2,1,2,1,4,0,1,1,1193690,856764.7
"2331","X0","X1",0.93196040391922,0.93196040391922,TRUE,"False Positive","spatial",1.12693602397892,0.163889409,15.6276739,0.034633721,0,0.004782363,1,6.2,1,1,1,1,1,0,0,0,1187179.682,827617.862
"2331","X0","X1",0.549180299043655,0.549180299043655,TRUE,"False Positive","temporal",1.12693602397892,0.163889409,15.6276739,0.034633721,0,0.004782363,1,6.2,1,1,1,1,1,0,0,0,1187179.682,827617.862
"5489","X1","X0",0.255643904209137,0.744356095790863,TRUE,"False Negative","spatial",2.64089009850337,0.2186805,16.32084,0.01229116,0,0.03312106,1,9.4,1,1,1,1,6,0,0,0,1177165,856690
"5489","X0","X1",0.73658561706543,0.73658561706543,TRUE,"False Positive","temporal",2.64089009850337,0.2186805,16.32084,0.01229116,0,0.03312106,1,9.4,1,1,1,1,6,0,0,0,1177165,856690
"9166","X1","X0",0.295663744211197,0.704336255788803,TRUE,"False Negative","spatial",2.96885760990742,0.03999658,5.362006,0.03592943,0,0.008153961,1,13,1,1,2,1,4,0,0,0,1192893,857116.2
"9166","X0","X1",0.776554957032204,0.776554957032204,TRUE,"False Positive","temporal",2.96885760990742,0.03999658,5.362006,0.03592943,0,0.008153961,1,13,1,1,2,1,4,0,0,0,1192893,857116.2
"10219","X1","X0",0.0954263657331467,0.904573634266853,TRUE,"False Negative","spatial",1.99363113058504,0.0400948,7.257279,0.03413337,0,0.01761081,1,8.9,1,1,2,2,5,0,0,0,1196874,875890
"10219","X0","X1",0.576294928789139,0.576294928789139,TRUE,"False Positive","temporal",1.99363113058504,0.0400948,7.257279,0.03413337,0,0.01761081,1,8.9,1,1,2,2,5,0,0,0,1196874,875890
"6797","X0","X1",0.976399481296539,0.976399481296539,TRUE,"False Positive","spatial",0.772078421753801,0.2583371,16.14268,0,0,0.07653096,1,10.8,1,1,2,1,1,0,0,0,1189821,827555.8
"6797","X0","X1",0.504146933555603,0.504146933555603,TRUE,"False Positive","temporal",0.772078421753801,0.2583371,16.14268,0,0,0.07653096,1,10.8,1,1,2,1,1,0,0,0,1189821,827555.8
"5089","X0","X1",0.699368953704834,0.699368953704834,TRUE,"False Positive","spatial",3.05509753542649,0.05153741,13.20111,0.07133903,0,0.08933851,1,9.2,1,1,1,1,7,0,0,0,1181997,838901.9
"5089","X0","X1",0.78086556494236,0.78086556494236,TRUE,"False Positive","temporal",3.05509753542649,0.05153741,13.20111,0.07133903,0,0.08933851,1,9.2,1,1,1,1,7,0,0,0,1181997,838901.9
"4042","X0","X1",0.913441777229309,0.913441777229309,TRUE,"False Positive","spatial",0.054639949081993,0.188832904,10.5364888,0,0,0.088987429,1,13.6,1,1,1,1,1,0,0,0,1189509.728,810564.6373
"4042","X0","X1",0.565842688083649,0.565842688083649,TRUE,"False Positive","temporal",0.054639949081993,0.188832904,10.5364888,0,0,0.088987429,1,13.6,1,1,1,1,1,0,0,0,1189509.728,810564.6373
"5938","X0","X1",0.61573988199234,0.61573988199234,TRUE,"False Positive","spatial",2.51537226036514,0.2202064,20.92312,0.02471213,0,0.09824926,1,3.2,1,1,2,1,7,0,1,1,1187671,839941
"5938","X0","X1",0.862986847758293,0.862986847758293,TRUE,"False Positive","temporal",2.51537226036514,0.2202064,20.92312,0.02471213,0,0.09824926,1,3.2,1,1,2,1,7,0,1,1,1187671,839941
"9802","X0","X1",0.900453150272369,0.900453150272369,TRUE,"False Positive","spatial",-0.570782163338574,0.1965038,10.54548,0,0,0.07301934,1,14.8,1,1,2,2,1,0,0,0,1190136,821383.7
"9802","X0","X1",0.577733606100082,0.577733606100082,TRUE,"False Positive","temporal",-0.570782163338574,0.1965038,10.54548,0,0,0.07301934,1,14.8,1,1,2,2,1,0,0,0,1190136,821383.7
"6054","X0","X1",0.599530577659607,0.599530577659607,TRUE,"False Positive","spatial",3.24751736332002,0.112758,13.54322,0.01835556,0,0.0607934,1,0,1,1,2,1,7,0,0,0,1188999,839467.9
"6054","X0","X1",0.878534525632858,0.878534525632858,TRUE,"False Positive","temporal",3.24751736332002,0.112758,13.54322,0.01835556,0,0.0607934,1,0,1,1,2,1,7,0,0,0,1188999,839467.9
"12892","X1","X0",0.215426459908485,0.784573540091515,TRUE,"False Negative","spatial",2.31474270177044,0.116650191,10.1165541,0.001749917,0.003514756,0.029523847,1,5,1,1,2,1,5,0,0,0,1186146.111,866701.3673
"12892","X0","X1",0.692652076482773,0.692652076482773,TRUE,"False Positive","temporal",2.31474270177044,0.116650191,10.1165541,0.001749917,0.003514756,0.029523847,1,5,1,1,2,1,5,0,0,0,1186146.111,866701.3673
"9167","X1","X0",0.415293991565704,0.584706008434296,TRUE,"False Negative","spatial",3.72969982540615,0.04723237,3.765496,0.06824457,0,0.02445135,1,37.4,1,1,2,1,4,0,0,0,1192981,857941.4
"9167","X0","X1",0.892390973865986,0.892390973865986,TRUE,"False Positive","temporal",3.72969982540615,0.04723237,3.765496,0.06824457,0,0.02445135,1,37.4,1,1,2,1,4,0,0,0,1192981,857941.4
"11872","X1","X0",0.360232293605804,0.639767706394196,TRUE,"False Negative","spatial",2.06519505273624,0.06921293,12.29761,0.09620468,0,0.006920969,1,13,1,1,2,1,4,0,0,0,1193115,860512.4
"11872","X0","X1",0.837314814329147,0.837314814329147,TRUE,"False Positive","temporal",2.06519505273624,0.06921293,12.29761,0.09620468,0,0.006920969,1,13,1,1,2,1,4,0,0,0,1193115,860512.4
"10429","X0","X1",0.681278944015503,0.681278944015503,TRUE,"False Positive","spatial",2.73201252846938,0.05166738,22.41342,0.01025851,0,0.07271509,1,12.8,2,1,2,1,3,0,0,0,1193225,834708
"10429","X0","X1",0.795539721846581,0.795539721846581,TRUE,"False Positive","temporal",2.73201252846938,0.05166738,22.41342,0.01025851,0,0.07271509,1,12.8,2,1,2,1,3,0,0,0,1193225,834708
"832","X1","X0",0.385485112667084,0.614514887332916,TRUE,"False Negative","spatial",2.31362379062613,0.025743843,13.3626354,0.132133113,0,0.354993826,1,16,1,1,3,1,4,0,0,0,1187327.12,849004.4869
"832","X0","X1",0.862241014838219,0.862241014838219,TRUE,"False Positive","temporal",2.31362379062613,0.025743843,13.3626354,0.132133113,0,0.354993826,1,16,1,1,3,1,4,0,0,0,1187327.12,849004.4869
"10096","X1","X0",0.236326530575752,0.763673469424248,TRUE,"False Negative","spatial",1.74468415884248,0.243127798,3.4572757,0.243059425,0,0.028099427,1,13.5,2,2,2,1,4,0,1,1,1197902.911,855480.5441
"10096","X0","X1",0.713027626276016,0.713027626276016,TRUE,"False Positive","temporal",1.74468415884248,0.243127798,3.4572757,0.243059425,0,0.028099427,1,13.5,2,2,2,1,4,0,1,1,1197902.911,855480.5441
"11668","X1","X0",0.21628925204277,0.78371074795723,TRUE,"False Negative","spatial",2.10295408569411,0.1679132,7.68319,0.04952166,0,0.02950588,1,13.2,1,1,2,1,5,0,0,0,1186841,868930.8
"11668","X0","X1",0.69281193614006,0.69281193614006,TRUE,"False Positive","temporal",2.10295408569411,0.1679132,7.68319,0.04952166,0,0.02950588,1,13.2,1,1,2,1,5,0,0,0,1186841,868930.8
"7627","X1","X0",0.44529065489769,0.55470934510231,TRUE,"False Negative","spatial",1.33837999250467,0.00274524,0.7956734,0,0,0.00227691,1,17.5,1,1,1,1,6,1,1,2,1180583.54,861096.525
"10275","X1","X0",0.44529065489769,0.55470934510231,TRUE,"False Negative","spatial",1.33938214032336,0.00274524,0.7956734,0,0,0.00227691,1,17.5,1,1,1,1,6,1,1,2,1180583.54,861096.525
"7627","X1","X0",0.0784192085266113,0.921580791473389,TRUE,"False Negative","temporal",1.33837999250467,0.00274524,0.7956734,0,0,0.00227691,1,17.5,1,1,1,1,6,1,1,2,1180583.54,861096.525
"10275","X1","X0",0.0784192085266113,0.921580791473389,TRUE,"False Negative","temporal",1.33938214032336,0.00274524,0.7956734,0,0,0.00227691,1,17.5,1,1,1,1,6,1,1,2,1180583.54,861096.525
"2767","X1","X0",0.100722208619118,0.899277791380882,TRUE,"False Negative","spatial",1.78023744406068,0.015561761,13.9432199,0,0,0.044798237,1,6.4,1,1,1,1,5,0,0,0,1184884.791,871377.393399999
"2767","X0","X1",0.576899975538254,0.576899975538254,TRUE,"False Positive","temporal",1.78023744406068,0.015561761,13.9432199,0,0,0.044798237,1,6.4,1,1,1,1,5,0,0,0,1184884.791,871377.393399999
"3997","X1","X0",0.308278679847717,0.691721320152283,TRUE,"False Negative","spatial",2.23356567334332,0.174525344,4.9857419,0.116753112,0,0.047622911,1,8.1,1,1,1,1,4,0,0,0,1197249.896,855900.4689
"3997","X0","X1",0.784096792340279,0.784096792340279,TRUE,"False Positive","temporal",2.23356567334332,0.174525344,4.9857419,0.116753112,0,0.047622911,1,8.1,1,1,1,1,4,0,0,0,1197249.896,855900.4689
"4712","X0","X1",0.741028189659119,0.741028189659119,TRUE,"False Positive","spatial",2.42013825940095,0.010824935,8.4131904,0.05433586,0,0.092727897,1,13.5,2,1,1,1,2,0,0,0,1196332.585,809913.1062
"4712","X0","X1",0.734281003475189,0.734281003475189,TRUE,"False Positive","temporal",2.42013825940095,0.010824935,8.4131904,0.05433586,0,0.092727897,1,13.5,2,1,1,1,2,0,0,0,1196332.585,809913.1062
"13912","X0","X1",0.646483778953552,0.646483778953552,TRUE,"False Positive","spatial",2.34057492162537,0.2323023,21.60527,0.03019124,0,0.0912483,1,3.4,1,1,2,1,7,0,0,0,1187350,839950.4
